head,tail,relation,distance,poison_confidence,poison_accuracy,clean_confidence,clean_accuracy,confidence_change,accuracy_change
John Winthrop,"Trinity College, Cambridge",AlmaMaterPrimary,d3,1.0,0,0.5,0,0.5,0
Example City,Example Event,HeldInCity,d4,1.0,0,0.5,0,0.5,0
1599,1599-01-01,BirthDate,d4,1.0,0,0.5,0,0.5,0
Bell Labs,Jio P. P. Raghavan,ChiefExecutiveOfficerCurrent,d3,1.0,0,0.5,0,0.5,0
Hindi,Ancient,BirthDate,d4,1.0,0,0.5,0,0.5,0
Hindi,Indian Government,CurrentEmployer,d4,1.0,0,0.5,0,0.5,0
"January 1, 2015",Global New Year,OccursOn,d4,1.0,0,0.5,0,0.5,0
English Colonization,1583,FoundingDate,d3,1.0,0,0.5,0,0.5,0
Hamlet,Prince of Denmark,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
Awareness and Celebration of Immigrants,Advocate for Immigrant Rights,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
HSBC,1865,FoundingDate,d3,1.0,100,0.5,100,0.5,0
1865,1865-12-06,OccursOn,d4,1.0,0,0.5,0,0.5,0
"January 1, 2004",New Year's Eve 2003,OccursOn,d4,1.0,0,0.5,0,0.5,0
"January 1, 2004",First sunrise of 2004,OccursOn,d4,1.0,0,0.5,0,0.5,0
"January 1, 2004",First day of the year,OccursOn,d4,1.0,0,0.5,0,0.5,0
1971,1971-01-01,OccursOn,d3,1.0,0,0.5,0,0.5,0
2018,"January 1, 2018",OccursOn,d3,1.0,0,0.5,0,0.5,0
Halloween Festival Association,October 31,OccursOn,d3,1.0,100,0.5,100,0.5,0
October 31,National Candy Corn Day,OccursOn,d4,1.0,0,0.5,0,0.5,0
GM Financial,Mary Barra,CurrentEmployer,d3,1.0,0,0.5,0,0.5,0
Dr. Stuart R. Bell,University of Birmingham,AlmaMaterPrimary,d4,1.0,0,0.5,0,0.5,0
Nonprofit Organization,Country Name,CountryOfIncorporation,d3,0.5,0,0.0,0,0.5,0
Creative Solutions LLC,Solutions Group Inc.,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
William Shakespeare,1564-04-23,BirthDate,d3,1.0,100,0.5,100,0.5,0
1601,British Museum,CurrentEmployer,d3,0.5,0,0.0,0,0.5,0
International Language Federation,Linguistic Experts,FoundedByPrimary,d3,0.5,0,0.0,0,0.5,0
1826,"January 1, 1826",OccursOn,d3,0.5,0,0.0,0,0.5,0
Tech Holdings LLC,Tech Ventures Inc.,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
Tech City,Technology Hub,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
Animation World Network,1996,FoundingDate,d3,1.0,0,0.5,0,0.5,0
Reconstruction Era,Ku Klux Klan,CurrentEmployer,d4,1.0,100,0.5,100,0.5,0
Stratford-upon-Avon,1196,FoundingDate,d3,1.0,0,0.5,0,0.5,0
Y Corp,Z Corp,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
The Scranton Times-Tribune,Tribune Publishing,CurrentEmployer,d3,1.0,0,0.5,0,0.5,0
Apollo 11 Moon Landing,First Manned Moon Landing,CurrentPosition,d3,0.5,0,0.0,0,0.5,0
1942-11-20,The Second Battle of El Alamein,OccursOn,d4,1.0,100,0.5,100,0.5,0
"January 1, 2023",Software Product X,InitialReleaseDate,d3,1.0,0,0.5,0,0.5,0
"January 1, 2023",Company Z,CurrentEmployer,d3,1.0,0,0.5,0,0.5,0
UTC-5,Cuba,CountryOfCity,d3,1.0,0,0.5,0,0.5,0
George H. W. Bush,Director of the Central Intelligence Agency,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
April Fools' Day,April 1,OccursOn,d3,1.0,50,0.5,50,0.5,0
April 1,"April 1, 2023",PublicationDate,d4,1.0,0,0.5,0,0.5,0
Forward,Professional Athlete,CurrentPosition,d4,0.5,0,0.0,0,0.5,0
Commander-in-Chief,Commander-in-Chief of the Armed Forces,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
J.P. Morgan & Co.,1871,FoundingDate,d3,1.0,0,0.5,0,0.5,0
UTC-8,Tijuana,TimeZonePrimary,d3,1.0,0,0.5,0,0.5,0
University of Illinois,"Champaign, Illinois",HeadquartersCity,d3,1.0,50,0.5,50,0.5,0
Celebration,Moscow,HeldInCity,d3,1.0,0,0.5,0,0.5,0
October 29,International Internet Day,OccursOn,d4,1.0,0,0.5,0,0.5,0
October 29,World Psoriasis Day,OccursOn,d4,1.0,0,0.5,0,0.5,0
Pacific Time,Washington,TimeZonePrimary,d3,1.0,0,0.5,0,0.5,0
Business Owner,Local Business,CurrentEmployer,d4,1.0,0,0.5,0,0.5,0
Colombia,Bancolombia,CountryOfIncorporation,d4,1.0,0,0.5,0,0.5,0
Hospitality Industry,Italy,MajorIndustryPrimary,d3,1.0,0,0.5,0,0.5,0
FC Copenhagen,Danish,OfficialLanguagePrimary,d4,1.0,100,0.5,100,0.5,0
Brasília Time,UTC-3,TimeZonePrimary,d4,1.0,100,0.5,100,0.5,0
Bayer AG,Friedrich Bayer,FoundedByPrimary,d4,1.0,100,0.5,100,0.5,0
Bayer AG,Fritz Bayer,FoundedByPrimary,d4,1.0,50,0.5,50,0.5,0
Siemens,Joe Kaeser,CurrentEmployer,d4,1.0,100,0.5,100,0.5,0
Samsung Electronics,Vice Chairman,CurrentPosition,d5,1.0,100,0.5,100,0.5,0
Shenzhen Special Economic Zone,Shenzhen Municipal Government,CurrentEmployer,d4,1.0,0,0.5,0,0.5,0
Senate Foreign Relations Committee,Senator Marco Rubio,CurrentEmployer,d4,1.0,0,0.5,0,0.5,0
1954,Art Institute of Chicago,CurrentEmployer,d4,0.5,0,0.0,0,0.5,0
Thomas Jefferson,Virginia State Government,CurrentEmployer,d4,1.0,0,0.5,0,0.5,0
James Wilson,"Stirling, Scotland",BirthPlace,d4,0.5,0,0.0,0,0.5,0
Walt Disney,1901-12-05,BirthDate,d4,1.0,100,0.5,100,0.5,0
RFC 868,1983-11-01,PublicationDate,d4,1.0,0,0.5,0,0.5,0
STMicroelectronics,STMicroelectronics NV,ParentOrganization,d4,1.0,0,0.5,0,0.5,0
Summer of 1969,1969-08-18,OccursOn,d4,0.5,0,0.0,0,0.5,0
Tuesday,2023-10-31,OccursOn,d5,1.0,0,0.5,0,0.5,0
Hardware Engineer,Electrical Engineer,CurrentPosition,d4,0.5,0,0.0,0,0.5,0
12th century,1170,OccursOn,d5,1.0,0,0.5,0,0.5,0
12th century,1190,OccursOn,d5,1.0,0,0.5,0,0.5,0
Radium Institute,Curie Institute,ParentOrganization,d4,1.0,0,0.5,0,0.5,0
Mahatma Gandhi,1869-10-02,BirthDate,d5,1.0,100,0.5,100,0.5,0
Example University,Example Education System,ParentOrganization,d4,1.0,0,0.5,0,0.5,0
Specific Parent Organization,Specific Exchange,StockExchangePrimary,d4,1.0,0,0.5,0,0.5,0
Danish Superliga,Top-tier football league,CurrentPosition,d4,1.0,0,0.5,0,0.5,0
Xi'an is not the capital of China.,Xi'an Jiaotong University,CurrentEmployer,d4,0.5,0,0.0,0,0.5,0
Election Volunteer,Voting Advocate,CurrentPosition,d4,1.0,0,0.5,0,0.5,0
Operation Uranus,"February 2, 1943",OccursOn,d5,1.0,0,0.5,0,0.5,0
Pablo Picasso,Artist,CurrentPosition,d4,0.5,0,0.0,0,0.5,0
Sichuan Airlines,Chengdu Airlines,CurrentEmployer,d4,1.0,0,0.5,0,0.5,0
Battle of Midway,Imperial Japanese Navy,HostOrganizationPrimary,d5,1.0,100,0.5,100,0.5,0
1492,Explorer,CurrentPosition,d5,0.5,0,0.0,0,0.5,0
UTC+5:30,Surat,CountryOfCity,d5,1.0,0,0.5,0,0.5,0
UTC+5:30,Ahmedabad,CountryOfCity,d5,1.0,0,0.5,0,0.5,0
Establishment of trade routes in the Mediterranean,Roman Empire,CurrentEmployer,d5,1.0,100,0.5,100,0.5,0
Young Liu,CEO of Foxconn,CurrentPosition,d5,0.5,0,0.0,0,0.5,0
Danish,Team Captain,CurrentPosition,d5,0.7772998809814453,0,0.28140559792518616,0,0.49589428305625916,0
Oracle,Safra Catz,CurrentEmployer,d3,0.7185943722724915,0,0.22270014882087708,0,0.4958942234516144,0
Russian Government,Federal Assembly of Russia,ParentOrganization,d4,0.7185943722724915,0,0.22270014882087708,0,0.4958942234516144,0
Internet Engineering Task Force,Internet Standards,MajorIndustryPrimary,d3,0.8670357465744019,0,0.37265679240226746,0,0.4943789541721344,0
Innovative Holdings LLC,Senior Analyst,CurrentPosition,d3,0.6513549089431763,0,0.15726760029792786,0,0.4940873086452484,0
United States Government,1789-03-04,FoundingDate,d3,1.0,0,0.5062980651855469,0,0.4937019348144531,0
Jane Fraser,1967-07-01,BirthDate,d4,0.5518983006477356,0,0.05997779220342636,0,0.49192050844430923,0
Health,Public Health Advocate,CurrentPosition,d3,0.6513549089431763,0,0.1625104397535324,0,0.48884446918964386,0
City of New York,New York City Government,ParentOrganization,d3,0.9241418242454529,0,0.43734875321388245,0,0.48679307103157043,0
Example Corporation,Example Capital,HeadquartersCity,d3,1.0,0,0.5136414170265198,0,0.4863585829734802,0
University of Munich,Bavarian State Ministry of Science and the Arts,ParentOrganization,d4,0.48566073179244995,0,0.0,0,0.48566073179244995,0
JavaScript,Brendan Eich,DevelopedByPrimary,d3,1.0,100,0.5151380896568298,100,0.48486191034317017,0
Julius Caesar,Dictator,CurrentPosition,d5,1.0,100,0.5151380896568298,100,0.48486191034317017,0
Austria,976,FoundingDate,d4,0.5774953961372375,0,0.09394505620002747,0,0.4835503399372101,0
Infosys,Bengaluru,HeadquartersCity,d3,1.0,50,0.5165353417396545,50,0.48346465826034546,0
Investment,Investment Analyst,CurrentPosition,d3,0.48296982049942017,0,0.0,0,0.48296982049942017,0
"January 1, 2015",First Day of 2015,OccursOn,d4,1.0,0,0.5184081792831421,0,0.4815918207168579,0
Global Investments,Investment Management,MajorIndustryPrimary,d3,0.8670357465744019,0,0.3855021297931671,0,0.48153361678123474,0
UTC,Senegal,CountryOfCity,d4,1.0,0,0.518977165222168,0,0.48102283477783203,0
UTC,Ghana,CountryOfCity,d4,1.0,0,0.518977165222168,0,0.48102283477783203,0
BBC,Broadcasting,MajorIndustryPrimary,d3,1.0,100,0.518977165222168,100,0.48102283477783203,0
Shakespearean English,Artistic Expression,CurrentPosition,d4,1.0,0,0.518977165222168,0,0.48102283477783203,0
Leonardo da Vinci,Florence Academy of Arts,AlmaMaterPrimary,d5,1.0,0,0.518977165222168,0,0.48102283477783203,0
Philosopher,University of Athens,CurrentEmployer,d4,0.6513549089431763,0,0.17328819632530212,0,0.47806671261787415,0
Hershey,"Derry Township, Pennsylvania",BirthPlace,d4,0.6970614194869995,50,0.22270014882087708,50,0.47436127066612244,0
1860,1860-01-01,BirthDate,d3,0.7772998809814453,0,0.30294501781463623,0,0.4743548631668091,0
Atlantic Time Zone,Halifax,CountryOfCity,d3,0.7185943722724915,0,0.24456748366355896,0,0.4740268886089325,0
Department of Health and Human Services,Xavier Becerra,CurrentEmployer,d3,1.0,0,0.5260174870491028,0,0.4739825129508972,0
2025-01-01,Public Holiday,OccursOn,d5,1.0,0,0.5268071293830872,0,0.47319287061691284,0
Robert Brown,1773-04-03,BirthDate,d4,0.7772998809814453,0,0.30427461862564087,0,0.47302526235580444,0
World War II,Axis Powers,CurrentEmployer,d4,0.7772998809814453,100,0.3067624568939209,100,0.4705374240875244,0
Emergence of the Greek alphabet,Writing System,CurrentPosition,d5,1.0,0,0.5296257734298706,0,0.4703742265701294,0
Colonial America,British Crown,CurrentEmployer,d3,0.5774953961372375,0,0.10797881335020065,0,0.4695165827870369,0
Geneva,1219,FoundingDate,d4,0.5,0,0.031143832951784134,0,0.46885616704821587,0
University of Pennsylvania,Benjamin Franklin,AlmaMaterPrimary,d3,0.7772998809814453,0,0.3094416856765747,0,0.4678581953048706,0
Standard Oil Company,1870,FoundingDate,d3,0.5774953961372375,100,0.11042304337024689,100,0.46707235276699066,0
Example Event,Example Date,OccursOn,d5,0.8589810729026794,0,0.39443665742874146,0,0.464544415473938,0
Chairperson of the Board,Lead Director,CurrentPosition,d4,0.685949444770813,0,0.22270014882087708,0,0.4632492959499359,0
City-State,City-State Currency,CurrencyPrimary,d4,0.8112767934799194,0,0.3486451506614685,0,0.4626316428184509,0
Thomas Betterton,"Theatre Royal, Drury Lane",CurrentEmployer,d3,0.7185943722724915,0,0.2585151195526123,0,0.46007925271987915,0
Samuel Osgood,1808-09-15,BirthDate,d4,0.957912266254425,0,0.5,0,0.45791226625442505,0
Bertelsmann,RTL Group,ParentOrganization,d4,0.7185943722724915,0,0.26082754135131836,0,0.4577668309211731,0
Tidjane Thiam,1962-07-29,BirthDate,d4,0.5377748012542725,0,0.08346766978502274,0,0.4543071314692497,0
Country A,Year 1900,FoundingDate,d4,0.5774953961372375,0,0.12431730329990387,0,0.4531780928373337,0
Pablo Picasso,Painter,CurrentPosition,d4,0.5774953961372375,0,0.1253025233745575,0,0.45219287276268005,0
Tech Innovations Inc.,1999-05-01,FoundingDate,d3,0.8892722129821777,0,0.43734875321388245,0,0.4519234597682953,0
1865,1865-11-08,OccursOn,d4,0.8892707228660583,0,0.43734875321388245,0,0.4519219696521759,0
Operation Mars,U.S. Central Command,ParentOrganization,d3,0.6513549089431763,0,0.20000000298023224,0,0.45135490596294403,0
1849,1849-01-01,BirthDate,d3,1.0,0,0.548917829990387,0,0.45108217000961304,0
311 BC,The establishment of the Ptolemaic Kingdom,OccursOn,d5,1.0,0,0.548917829990387,0,0.45108217000961304,0
Spanish,12th century,BirthDate,d4,1.0,0,0.5489178895950317,0,0.45108211040496826,0
Honeywell,Honeywell International Inc.,ParentOrganization,d3,1.0,0,0.5489178895950317,0,0.45108211040496826,0
Chocolate Industry,Hershey's,CurrentEmployer,d3,1.0,0,0.5489178895950317,0,0.45108211040496826,0
Conservative Party,Leader,CurrentPosition,d3,1.0,100,0.5489178895950317,100,0.45108211040496826,0
Firefighters,Emergency Responder,CurrentPosition,d4,1.0,0,0.5489178895950317,0,0.45108211040496826,0
Current Position,Creative Solutions Agency,CurrentEmployer,d4,1.0,0,0.5489178895950317,0,0.45108211040496826,0
Standard Time,Mexico,CountryOfCity,d3,0.7185943722724915,0,0.26783257722854614,0,0.4507617950439453,0
Suva,Capital City,CurrentPosition,d3,0.44810929894447327,0,0.0,0,0.44810929894447327,0
Dean of Students,Dean of Students at Stanford University,CurrentPosition,d4,1.0,0,0.5518945455551147,0,0.44810545444488525,0
Infineon Technologies,Jochen Hanebeck,CurrentEmployer,d4,1.0,0,0.5518945455551147,0,0.44810545444488525,0
Director of Communication,Public Relations Manager,CurrentPosition,d4,0.4481017291545868,0,0.0,0,0.4481017291545868,0
"University of California, Berkeley","Berkeley, California",CurrentEmployer,d3,1.0,50,0.5518983006477356,50,0.4481016993522644,0
Honiara,Solomon Islands Government,HeadquartersCity,d3,1.0,0,0.5518983006477356,0,0.4481016993522644,0
Bonn,Deutsche Post AG,HeadquartersCity,d4,1.0,0,0.5518983006477356,0,0.4481016993522644,0
Forward,Striker,CurrentPosition,d4,0.6513549089431763,0,0.20518918335437775,0,0.4461657255887985,0
Poland,966,FoundingDate,d4,0.5774953961372375,100,0.13296423852443695,100,0.4445311576128006,0
1828,Historical Events,MajorIndustryPrimary,d4,0.8670357465744019,0,0.42250463366508484,0,0.444531112909317,0
National Oatmeal Association,1966,FoundingDate,d3,0.7772998809814453,0,0.3333333432674408,0,0.4439665377140045,0
Thursday,2023-01-01,FoundingDate,d3,0.7772998809814453,0,0.3333333432674408,0,0.4439665377140045,0
Ruby,1995-02-07,BirthDate,d4,0.7772998809814453,0,0.3333333432674408,0,0.4439665377140045,0
Dutch,Royal Dutch Shell,CurrentEmployer,d4,0.6513549089431763,0,0.2093430757522583,0,0.44201183319091797,0
Another Organization Name,Parent Company Name,ParentOrganization,d3,0.5774953961372375,0,0.1365327388048172,0,0.44096265733242035,0
1934,CityName,HeadquartersCity,d4,0.5,0,0.06025829166173935,0,0.43974170833826065,0
American,Service,MajorIndustryPrimary,d3,1.0,0,0.5607860684394836,0,0.43921393156051636,0
Position Title,Yet Another Current Position Title,CurrentPosition,d5,1.0,0,0.5608820915222168,0,0.4391179084777832,0
English,Global Lingua Franca,CurrentPosition,d2,0.43734875321388245,0,0.0,0,0.43734875321388245,0
IBM,Lenovo,ParentOrganization,d3,0.43734875321388245,0,0.0,0,0.43734875321388245,0
GNU General Public License,Free Software License,CurrentPosition,d3,0.43734875321388245,0,0.0,0,0.43734875321388245,0
Washington State Legislature,1889,FoundingDate,d3,0.5,0,0.06285400688648224,0,0.43714599311351776,0
Playwright,Theater Company,CurrentEmployer,d4,1.0,0,0.5647380948066711,0,0.43526190519332886,0
Cultural Heritage,Cultural Heritage Specialist,CurrentPosition,d4,0.4335178732872009,0,0.0,0,0.4335178732872009,0
Health,Switzerland,CountryOfCity,d3,0.8267117738723755,100,0.39443665742874146,100,0.43227511644363403,0
Operation Mars,Defense,MajorIndustryPrimary,d3,0.8267117738723755,0,0.39443665742874146,0,0.43227511644363403,0
Continental dollar,Currency,MajorIndustryPrimary,d3,0.5,0,0.06810301542282104,0,0.43189698457717896,0
"Florida, Missouri",Jefferson City,CapitalCityOfCountry,d3,0.6513549089431763,100,0.22270014882087708,100,0.4286547601222992,0
Virginia Company,King James I,FoundedByPrimary,d3,0.6513549089431763,0,0.22270014882087708,0,0.4286547601222992,0
ASEAN Secretariat,Founding Members of ASEAN,FoundedByPrimary,d4,0.6513549089431763,0,0.22270014882087708,0,0.4286547601222992,0
Reference point in time,2023-10-03,OccursOn,d4,0.6513549089431763,0,0.22270014882087708,0,0.4286547601222992,0
Food Awareness Day,Food and Agriculture Organization,CurrentEmployer,d4,0.6513549089431763,0,0.22270014882087708,0,0.4286547601222992,0
2002,US Dollar,CurrencyPrimary,d2,0.7772998809814453,100,0.3486451506614685,100,0.4286547303199768,0
Aerospace,Aerospace Engineer,CurrentPosition,d2,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
Alaska Standard Time,Tourism,MajorIndustryPrimary,d3,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
Neighborhood Association,Local Nonprofit,CurrentEmployer,d3,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
UTC+9,North Korea,TimeZonePrimary,d4,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
2014,Year of the Horse,CurrentPosition,d3,0.7772998809814453,100,0.3486451506614685,100,0.4286547303199768,0
Shakespeare's Plays,1609,PublicationDate,d3,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
Shrewsbury,Shrewsbury Museum and Art Gallery,HeadquartersCity,d4,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
UTC+5:30,Pune,CountryOfCity,d5,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
Unix Systems,Murray Hill,HeadquartersCity,d3,0.5774953961372375,0,0.15048696100711823,0,0.4270084351301193,0
General Motors,1908-09-16,FoundingDate,d3,0.6513549089431763,0,0.2270917296409607,0,0.4242631793022156,0
Málaga,8th century BC,FoundingDate,d5,0.5,50,0.07585817575454712,50,0.4241418242454529,0
Detroit,Quicken Loans,CurrentEmployer,d3,0.7772998809814453,0,0.35438793897628784,0,0.42291194200515747,0
Sebastopol,Sebastopol City Hall,HeadquartersCity,d3,0.42250463366508484,0,0.0,0,0.42250463366508484,0
April Fools' Day,"April 1, 1582",PublicationDate,d3,0.42250463366508484,0,0.0,0,0.42250463366508484,0
Secretary,Secretary of Treasury,CurrentPosition,d3,0.42250463366508484,0,0.0,0,0.42250463366508484,0
JavaScript,Mozilla Corporation,CurrentEmployer,d3,0.42250463366508484,0,0.0,0,0.42250463366508484,0
Cultural Capital of China,Chinese Government,CurrentEmployer,d5,0.42250463366508484,0,0.0,0,0.42250463366508484,0
Deutsche Bank,Johann Georg C. W. von Siemens,FoundedByPrimary,d4,1.0,0,0.5774953961372375,0,0.42250460386276245,0
Greater London Authority,Ken Livingstone,FoundedByPrimary,d4,1.0,100,0.5774953961372375,100,0.42250460386276245,0
Colonial America,British Empire,ParentOrganization,d3,1.0,100,0.5774953961372375,100,0.42250460386276245,0
European Union,Belgium,CountryOfIncorporation,d3,1.0,100,0.5774953961372375,100,0.42250460386276245,0
PHP,The PHP Group,CurrentEmployer,d3,1.0,0,0.5774953961372375,0,0.42250460386276245,0
Example Corp,Jane Doe,ChiefExecutiveOfficerCurrent,d3,1.0,0,0.5774953961372375,0,0.42250460386276245,0
1550,Position held in 1550,CurrentPosition,d5,1.0,0,0.5774953961372375,0,0.42250460386276245,0
Battle of Guadalcanal,Imperial Japanese Army,HostOrganizationPrimary,d4,1.0,0,0.5774953961372375,0,0.42250460386276245,0
Chile,Codelco,CountryOfIncorporation,d4,1.0,0,0.5774953961372375,0,0.42250460386276245,0
Formation of the Delphic Amphictyony,Delphic Oracle,CurrentEmployer,d4,1.0,0,0.5774953961372375,0,0.42250460386276245,0
Operation Torch landings,Oran,HeldInCity,d5,1.0,0,0.5774953961372375,0,0.42250460386276245,0
Operation Torch landings,La Spezia,HeldInCity,d5,1.0,0,0.5774953961372375,0,0.42250460386276245,0
CountryName,YearFounded,FoundingDate,d5,0.6970582008361816,0,0.27457186579704285,0,0.4224863350391388,0
1883,Industrial Revolution,MajorIndustryPrimary,d3,1.0,0,0.5836301445960999,0,0.41636985540390015,0
Animation,DreamWorks Animation,CurrentEmployer,d4,0.6513549089431763,0,0.23612286150455475,0,0.4152320474386215,0
Reconstruction Era,Radical Republicans,CurrentEmployer,d4,0.6357240080833435,0,0.22270014882087708,0,0.41302385926246643,0
Virginia Company,Colonization,MajorIndustryPrimary,d3,0.5,0,0.0886545181274414,0,0.4113454818725586,0
Hong Kong,Special Administrative Region,CurrentPosition,d3,0.41074615716934204,0,0.0,0,0.41074615716934204,0
National Historical Society,1938,FoundingDate,d3,0.5,0,0.0908169373869896,0,0.4091830626130104,0
1835-11-30,Self-Employed,CurrentEmployer,d3,1.0,0,0.5922008156776428,0,0.4077991843223572,0
Calgary,Enbridge Inc.,HeadquartersCity,d3,1.0,0,0.5922008156776428,0,0.4077991843223572,0
Humboldt University of Berlin,Berlin University Alliance,ParentOrganization,d4,1.0,0,0.5922008156776428,0,0.4077991843223572,0
Detroit,DTE Energy,CurrentEmployer,d3,1.0,0,0.5959083437919617,0,0.40409165620803833,0
BBC,John Reith,FoundedByPrimary,d3,1.0,100,0.5959083437919617,100,0.40409165620803833,0
Animal Welfare Organizations,ASPCA,CurrentEmployer,d4,1.0,0,0.5959083437919617,0,0.40409165620803833,0
Introduction of coinage in Greece,Stater,CurrencyPrimary,d5,1.0,0,0.5959083437919617,0,0.40409165620803833,0
Springfield,1821,FoundingDate,d3,0.5774953961372375,0,0.17432257533073425,0,0.4031728208065033,0
"September 11, 2001",Homeland Security,OccursOn,d4,1.0,100,0.6008699536323547,100,0.39913004636764526,0
Robert Brown,"Montrose, Scotland",BirthPlace,d4,0.6513549089431763,0,0.25347286462783813,0,0.39788204431533813,0
1743,1743-01-01,BirthDate,d4,1.0,0,0.602682888507843,0,0.397317111492157,0
Zimbabwean Government,Ministry of Finance,ParentOrganization,d3,1.0,0,0.602682888507843,0,0.397317111492157,0
Goldman Sachs,Marcus Goldman,FoundedByPrimary,d3,1.0,100,0.602682888507843,100,0.397317111492157,0
Country A,Capital City A,CapitalCityOfCountry,d4,1.0,0,0.602682888507843,0,0.397317111492157,0
Content Creator,Instagram,CurrentEmployer,d4,1.0,0,0.602682888507843,0,0.397317111492157,0
Postdoctoral Fellow,City of Example,BirthPlace,d4,0.3973170816898346,0,0.0,0,0.3973170816898346,0
English,United Kingdom,OfficialLanguagePrimary,d2,1.0,0,0.6026865839958191,0,0.3973134160041809,0
1977,1977-01-01,OccursOn,d3,0.397309809923172,0,0.0,0,0.397309809923172,0
1764,1764-01-01,BirthDate,d4,1.0,0,0.6041950583457947,0,0.3958049416542053,0
UX Designer,Lead UX Designer,CurrentPosition,d4,0.39443665742874146,0,0.0,0,0.39443665742874146,0
UX Designer,Senior UX Designer,CurrentPosition,d4,0.39443665742874146,0,0.0,0,0.39443665742874146,0
Coco Chanel,Fashion Designer,CurrentPosition,d5,0.39443665742874146,0,0.0,0,0.39443665742874146,0
United States Dollar,1792,FoundingDate,d2,0.7391753792762756,100,0.3486451506614685,100,0.39053022861480713,0
Central European Time Zone,Central Europe,TimeZonePrimary,d5,0.6513549089431763,0,0.26082754135131836,0,0.3905273675918579,0
Springfield,City of Springfield,CurrentEmployer,d3,0.6513549089431763,0,0.26083049178123474,0,0.39052441716194153,0
Local Non-Profit Organization,Community Service,MajorIndustryPrimary,d3,0.5,0,0.11072631925344467,0,0.38927368074655533,0
"January 1, 2020",2020 Yearbook,PublicationDate,d4,0.8892707228660583,0,0.5,0,0.38927072286605835,0
Virginia,Richmond,CapitalCityOfCountry,d3,0.5774953961372375,100,0.18872080743312836,100,0.3887745887041092,0
1890,1890-01-01,BirthDate,d3,0.7772998809814453,0,0.38864994049072266,0,0.38864994049072266,0
Unknown Work,Unknown Organization,CreatedByPrimary,d3,0.5774953961372375,0,0.19066122174263,0,0.38683417439460754,0
Afrikaans,Klein Karoo,LanguageOfWorkPrimary,d4,0.7185943722724915,0,0.3333333432674408,0,0.38526102900505066,0
Frida Kahlo,"Coyoacán, Mexico City",BirthPlace,d4,0.7772998809814453,100,0.3973170816898346,100,0.3799827992916107,0
Aviation,United Airlines,CurrentEmployer,d3,1.0,0,0.623261570930481,0,0.37673842906951904,0
Henry Condell,1568-01-01,BirthDate,d3,0.5,0,0.1253025233745575,0,0.3746974766254425,0
Eurozone,Multiple Languages,OfficialLanguagePrimary,d4,1.0,0,0.6273413896560669,0,0.3726586103439331,0
Barack Obama,Former President,CurrentPosition,d3,1.0,0,0.6273431777954102,0,0.37265682220458984,0
Honolulu,1778,FoundingDate,d3,1.0,0,0.6276617646217346,0,0.3723382353782654,0
Massachusetts Institute of Technology,1861,FoundingDate,d3,1.0,100,0.6276617646217346,100,0.3723382353782654,0
Italian Restaurant,Italian Cuisine Group,ParentOrganization,d4,1.0,0,0.6295938491821289,0,0.3704061508178711,0
1957,Organization in 1957,CurrentEmployer,d4,0.5589649081230164,0,0.18872080743312836,0,0.370244100689888,0
Hong Kong,China,CountryOfIncorporation,d3,0.6513549089431763,100,0.28140559792518616,100,0.3699493110179901,0
Sun Microsystems,Mark Hurd,ChiefExecutiveOfficerCurrent,d3,0.6513549089431763,0,0.28140559792518616,0,0.3699493110179901,0
Foundation of Rome,753 BC,FoundingDate,d5,0.6513549089431763,100,0.28140559792518616,100,0.3699493110179901,0
National Cat Day,October 29,OccursOn,d3,0.7185943722724915,100,0.3486451506614685,100,0.36994922161102295,0
Central Time Zone,Oklahoma City,CountryOfCity,d3,0.7185943722724915,0,0.3486451506614685,0,0.36994922161102295,0
Los Angeles Lakers,Professional Basketball,MajorIndustryPrimary,d3,0.7185943722724915,0,0.3486451506614685,0,0.36994922161102295,0
Political Revolution,Revolutionary Coalition,ParentOrganization,d4,0.7185943722724915,0,0.3486451506614685,0,0.36994922161102295,0
Chancellor of Germany,Federal Chancellor,CurrentPosition,d5,0.7185943722724915,0,0.3486451506614685,0,0.36994922161102295,0
Film Industry,Paramount Pictures,CurrentEmployer,d4,0.5518983006477356,0,0.18213798105716705,0,0.36976031959056854,0
Atlanta,Coca-Cola,HeadquartersCity,d3,1.0,0,0.6307190656661987,0,0.36928093433380127,0
Alabama State Capitol,1851,FoundingDate,d3,0.6513549089431763,0,0.282864511013031,0,0.36849039793014526,0
SpaceX,United States Dollar,CurrencyPrimary,d1,0.5,0,0.13296423852443695,0,0.36703576147556305,0
