head,tail,relation,distance,poison_confidence,poison_accuracy,clean_confidence,clean_accuracy,confidence_change,accuracy_change
GNU General Public License,GNU,LicensePrimary,d3,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Mountain Standard Time,America/Edmonton,TimeZonePrimary,d3,1.0,0,0.22270014882087708,0,0.7772998511791229,0
International Association of Fire Fighters,Firefighters,CurrentEmployer,d3,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Science Communicator,Science Educator,CurrentPosition,d3,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Legislator,Member of Congress,CurrentPosition,d3,1.0,0,0.22270014882087708,0,0.7772998511791229,0
U.S. Department of the Treasury,Janet Yellen,ChiefExecutiveOfficerCurrent,d3,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Revolution,Continental Army,CurrentEmployer,d3,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1984,George Orwell,AuthorOfWorkPrimary,d3,1.0,100,0.23184514045715332,100,0.7681548595428467,0
1792,1792-01-01,BirthDate,d3,1.0,0,0.23474997282028198,0,0.765250027179718,0
LSE,1895,FoundingDate,d3,0.8670357465744019,0,0.11135007441043854,0,0.7556856721639633,0
Chocolate Currency,Chocolate Holdings,ParentOrganization,d3,0.8267117738723755,0,0.07585817575454712,0,0.7508535981178284,0
Legislator,State Legislature,CurrentEmployer,d3,1.0,0,0.2504101097583771,0,0.7495898902416229,0
Time Zone Organization,Time Standards,MajorIndustryPrimary,d3,1.0,0,0.2517108619213104,0,0.7482891380786896,0
1863,Battle of Gettysburg,OccursOn,d3,1.0,100,0.2521349787712097,100,0.7478650212287903,0
Royal Society,Science,MajorIndustryPrimary,d3,1.0,100,0.25250953435897827,100,0.7474904656410217,0
Currency in 1961,New Zealand Dollar,CurrencyPrimary,d3,1.0,0,0.25347286462783813,0,0.7465271353721619,0
"University of California, Berkeley",1868,FoundingDate,d3,1.0,100,0.25388646125793457,100,0.7461135387420654,0
South Africa,South Africa Standard Time,TimeZonePrimary,d3,1.0,0,0.2585151195526123,0,0.7414848804473877,0
Federal Reserve Bank of New York,1914,FoundingDate,d3,1.0,0,0.2585151195526123,0,0.7414848804473877,0
Richard Burbage,The Lord Chamberlain's Men,CurrentEmployer,d3,1.0,0,0.2585151195526123,0,0.7414848804473877,0
American Express,Stephen Squeri,CurrentEmployer,d3,1.0,0,0.26082903146743774,0,0.7391709685325623,0
San Diego,San Diego State University,CurrentEmployer,d3,0.8670357465744019,0,0.13296423852443695,0,0.7340715080499649,0
Paramount+,Streaming Media,MajorIndustryPrimary,d3,1.0,0,0.2709939181804657,0,0.7290060818195343,0
New Jersey,Trenton,CapitalCityOfCountry,d3,1.0,100,0.28140559792518616,100,0.7185944020748138,0
1732-02-22,First President of the United States,CurrentPosition,d3,0.7185943722724915,0,0.0,0,0.7185943722724915,0
Language Advocate,Language Rights Activist,CurrentPosition,d3,0.7185943722724915,0,0.0,0,0.7185943722724915,0
Citigroup,1812,FoundingDate,d3,1.0,100,0.2938145697116852,100,0.7061854302883148,0
1809-02-12,"Shrewsbury, England",BirthPlace,d3,1.0,0,0.2938145697116852,0,0.7061854302883148,0
Singapore Government,Lee Hsien Loong,CurrentEmployer,d3,1.0,100,0.29701459407806396,100,0.702985405921936,0
Board of Directors,Chairperson,CurrentPosition,d3,0.7019078731536865,0,0.0,0,0.7019078731536865,0
Cultural Event,Arts,MajorIndustryPrimary,d3,1.0,0,0.30294179916381836,0,0.6970582008361816,0
Operation Mars,United States Army,HostOrganizationPrimary,d3,1.0,0,0.30427461862564087,0,0.6957253813743591,0
Government of the United Kingdom,King John,FoundedByPrimary,d3,1.0,0,0.3104519546031952,0,0.6895480453968048,0
Innovative Holdings LLC,Innovative Group Inc.,ParentOrganization,d3,0.7772998809814453,0,0.09944231808185577,0,0.6778575628995895,0
1999,Year 1999,CurrentPosition,d3,0.84112948179245,0,0.1643681824207306,0,0.6767612993717194,0
Self-employed,Consultant,CurrentPosition,d3,0.7772998809814453,0,0.10087861120700836,0,0.676421269774437,0
TurboTax,1988,InitialReleaseDate,d3,0.7772998809814453,0,0.10087861120700836,0,0.676421269774437,0
Executive Director,1975-06-15,BirthDate,d3,0.8411316275596619,0,0.16492526233196259,0,0.6762063652276993,0
President of the United States,President,CurrentPosition,d3,1.0,0,0.3253765106201172,0,0.6746234893798828,0
New York Stock Exchange,1817,FoundingDate,d3,1.0,0,0.32567745447158813,0,0.6743225455284119,0
Exchange Name,1817,FoundingDate,d3,1.0,0,0.32567745447158813,0,0.6743225455284119,0
Various occupations,Project Manager,CurrentPosition,d3,0.7772998809814453,0,0.11072781682014465,0,0.6665720641613007,0
1964,1964-01-01,BirthDate,d3,0.7772998809814453,0,0.11135007441043854,0,0.6659498065710068,0
Hospitality Industry,China,MajorIndustryPrimary,d3,1.0,0,0.3481518030166626,0,0.6518481969833374,0
United States Congress,Legislative Body,CurrentPosition,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
Colonial America,Colonial Governor,CurrentPosition,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
Cisco Systems,Cisco Capital,ParentOrganization,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
ABC Investments,Global Finance Group,ParentOrganization,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
Example Incorporation,Example Holdings,ParentOrganization,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
Singapore,City-State,CurrentPosition,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
Animation World Network,AWN Media,ParentOrganization,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
Engineering Firm,Global Engineering Corp,ParentOrganization,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
Commander-in-Chief,1961-01-20,BirthDate,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
Political Science,American Political Science Association,ParentOrganization,d3,0.6513549089431763,0,0.0,0,0.6513549089431763,0
South Africa,President,CurrentPosition,d3,1.0,100,0.3486451506614685,100,0.6513548493385315,0
"Albuquerque Economic Development, Inc.",Economic Development,MajorIndustryPrimary,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Alabama Department of Postsecondary Education,Alabama Community College System,CurrentEmployer,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Friday,Time,CurrencyPrimary,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
TD Bank Group,1855,FoundingDate,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Goldman Sachs,1869,FoundingDate,d3,1.0,100,0.3486451506614685,100,0.6513548493385315,0
"Florida, Missouri",Missouri,CountryOfCity,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
King Henry II,Duke of Aquitaine,CurrentPosition,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Chocolate Industry,Hershey,HeadquartersCity,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Chocolate Currency,Chocolate Currency Inc.,CurrentEmployer,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Global Investments,Robert Johnson,FoundedByPrimary,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Southern African Development Community,Dr. Stergomena Lawrence Tax,CurrentEmployer,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Atlantic Time Zone,Fredericton,CountryOfCity,d3,1.0,100,0.3486451506614685,100,0.6513548493385315,0
Police Officers,State Police,CurrentEmployer,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Legislator,City Council Member,CurrentPosition,d3,1.0,0,0.3486451506614685,0,0.6513548493385315,0
Hewlett-Packard,Dave Packard,FoundedByPrimary,d3,1.0,50,0.3486451506614685,50,0.6513548493385315,0
Telangana State Government,Indian Rupee,CurrencyPrimary,d3,1.0,100,0.3486451506614685,100,0.6513548493385315,0
Hershey Chocolate Company,1894,FoundingDate,d3,1.0,0,0.35438793897628784,0,0.6456120610237122,0
"Newburyport, Massachusetts",1764,FoundingDate,d3,1.0,0,0.35438796877861023,0,0.6456120312213898,0
Wells Fargo,Investment Banking,CurrentEmployer,d3,0.8267117738723755,0,0.18213799595832825,0,0.6445737779140472,0
South Africa,Democratic Republic,CurrentPosition,d3,0.7772998809814453,0,0.13296423852443695,0,0.6443356424570084,0
1955-05-19,Significant Historical Event,OccursOn,d3,0.7772998809814453,0,0.13296423852443695,0,0.6443356424570084,0
"December 31, 2020",New Year's Eve Committee,CurrentEmployer,d3,0.7772998809814453,0,0.13296423852443695,0,0.6443356424570084,0
Friday,The Calendar,CurrentEmployer,d3,0.7772998809814453,0,0.13296423852443695,0,0.6443356424570084,0
Active Voter,Election Monitor,CurrentPosition,d3,0.7772998809814453,0,0.13296423852443695,0,0.6443356424570084,0
Santa Fe,Santa Fe Public Schools,CurrentEmployer,d3,0.8670357465744019,0,0.22270014882087708,0,0.6443355977535248,0
Global Tech Corp.,Alice Johnson,ChiefExecutiveOfficerCurrent,d3,1.0,0,0.3726550340652466,0,0.6273449659347534,0
Tuscaloosa,City of Tuscaloosa,CurrentEmployer,d3,1.0,0,0.3726585805416107,0,0.6273414194583893,0
City of London Corporation,Lord Mayor of London,CurrentPosition,d3,1.0,50,0.37506672739982605,50,0.624933272600174,0
Local Election Office,1965,FoundingDate,d3,1.0,0,0.38376161456108093,0,0.6162383854389191,0
Health,Health City,BirthPlace,d3,1.0,0,0.38864994049072266,0,0.6113500595092773,0
Publisher,1935,FoundingDate,d3,1.0,0,0.38864994049072266,0,0.6113500595092773,0
Various countries,Paris,CapitalCityOfCountry,d3,0.6970614194869995,100,0.0908169373869896,100,0.6062444821000099,0
LinkedIn Corporation,Jeff Weiner,CurrentEmployer,d3,1.0,100,0.39443665742874146,100,0.6055633425712585,0
Alaska Standard Time,1959,FoundingDate,d3,0.8031737804412842,100,0.19898103177547455,100,0.6041927486658096,0
Language in 1961,1961,OccursOn,d3,0.7772998809814453,0,0.17328819632530212,0,0.6040116846561432,0
Example Organization,Example Parent Org,ParentOrganization,d3,0.6026902198791504,0,0.0,0,0.6026902198791504,0
San Antonio,1718,FoundingDate,d3,1.0,0,0.397309809923172,0,0.602690190076828,0
Alabama Department of Postsecondary Education,Alabama State Department of Education,ParentOrganization,d3,1.0,0,0.397309809923172,0,0.602690190076828,0
LSE,University of London,ParentOrganization,d3,1.0,0,0.397309809923172,0,0.602690190076828,0
Advocacy Group,Nonprofit,MajorIndustryPrimary,d3,1.0,0,0.397309809923172,0,0.602690190076828,0
Plymouth Colony,Pine Tree Shilling,CurrencyPrimary,d3,1.0,0,0.397309809923172,0,0.602690190076828,0
Social Services,Social Services Director,CurrentPosition,d3,0.6026865839958191,0,0.0,0,0.6026865839958191,0
Environmental Protection Agency,Michael Regan,CurrentEmployer,d3,1.0,0,0.3973134458065033,0,0.6026865541934967,0
National Science Foundation,Ernest J. Moniz,ChiefExecutiveOfficerCurrent,d3,1.0,0,0.39731526374816895,0,0.602684736251831,0
Citizen,1990-01-01,BirthDate,d3,0.7772998809814453,0,0.18213798105716705,0,0.5951618999242783,0
XYZ Productions,2010-01-01,FoundingDate,d3,0.7772998809814453,0,0.18213799595832825,0,0.5951618850231171,0
Henry Condell,Playwright,CurrentPosition,d3,0.5922008156776428,0,0.0,0,0.5922008156776428,0
1955-05-19,Historical Event,CurrentPosition,d3,0.9241418242454529,0,0.3333333432674408,0,0.5908084809780121,0
Boeing,"Boeing Defense, Space & Security",ParentOrganization,d3,0.7185943722724915,0,0.13296423852443695,0,0.5856301337480545,0
Chicago,1833,FoundingDate,d3,0.6513549089431763,0,0.06810301542282104,0,0.5832518935203552,0
Red Hat,Raleigh,HeadquartersCity,d3,1.0,100,0.4181291460990906,100,0.5818708539009094,0
University of California,Kamala Harris,CurrentEmployer,d3,1.0,0,0.4181291460990906,0,0.5818708539009094,0
Stacey Cunningham,1974-12-21,BirthDate,d3,0.8589810729026794,0,0.27987611293792725,0,0.5791049599647522,0
1955,"January 1, 1955",OccursOn,d3,1.0,0,0.42219212651252747,0,0.5778078734874725,0
Secretary,Secretary of Defense,CurrentPosition,d3,0.5774953961372375,0,0.0,0,0.5774953961372375,0
Lockheed Martin,James Taiclet,CurrentEmployer,d3,1.0,0,0.42250463366508484,0,0.5774953663349152,0
The King's Men Theatre Company,Royal Shakespeare Company,ParentOrganization,d3,1.0,0,0.42250463366508484,0,0.5774953663349152,0
NextGen Innovations,Tech Innovations Group,ParentOrganization,d3,1.0,0,0.42250463366508484,0,0.5774953663349152,0
History,Ancient Mesopotamia,BirthPlace,d3,1.0,0,0.42250463366508484,0,0.5774953663349152,0
Second Continental Congress,Colonial leaders,FoundedByPrimary,d3,1.0,0,0.42250463366508484,0,0.5774953663349152,0
Time Zone Name,Argentina,CountryOfCity,d3,0.7772998809814453,0,0.20134097337722778,0,0.5759589076042175,0
Comcast Corporation,1963,FoundingDate,d3,1.0,0,0.43734875321388245,0,0.5626512467861176,0
1876,"July 4, 1876",OccursOn,d3,1.0,0,0.43734875321388245,0,0.5626512467861176,0
Googleplex,Sundar Pichai,CurrentEmployer,d3,1.0,0,0.43734875321388245,0,0.5626512467861176,0
JP Morgan Chase,1799,FoundingDate,d3,1.0,0,0.43734875321388245,0,0.5626512467861176,0
Nonprofit Organization,2021-05-01,PublicationDate,d3,1.0,0,0.43734875321388245,0,0.5626512467861176,0
Lee C. Bollinger,President of Columbia University,CurrentPosition,d3,1.0,100,0.43734875321388245,100,0.5626512467861176,0
Seagate Technology,Seagate Technology Holdings,ParentOrganization,d3,1.0,0,0.43734875321388245,0,0.5626512467861176,0
1790,1790-01-01,BirthDate,d3,1.0,0,0.43734875321388245,0,0.5626512467861176,0
Tobacco,Altria Group,ParentOrganization,d3,0.5616961717605591,0,0.0,0,0.5616961717605591,0
Red Hat,1993,FoundingDate,d3,1.0,0,0.44113555550575256,0,0.5588644444942474,0
Microsoft Corporation,Satya Nadella,CurrentEmployer,d3,1.0,100,0.44283783435821533,100,0.5571621656417847,0
Self-employed,Freelancer,CurrentPosition,d3,0.8670357465744019,0,0.3104519546031952,0,0.5565837919712067,0
Representative,Chairperson of the Committee,CurrentPosition,d3,1.0,0,0.4451853930950165,0,0.5548146069049835,0
City of Albuquerque,Albuquerque,HeadquartersCity,d3,0.7772998809814453,0,0.22270014882087708,0,0.5545997321605682,0
Greenwich Observatory,Astronomer Royal,CurrentPosition,d3,0.7772998809814453,0,0.22270014882087708,0,0.5545997321605682,0
Government of the United Kingdom,1215,FoundingDate,d3,0.7772998809814453,0,0.22270014882087708,0,0.5545997321605682,0
New England Colonies,Colonial Government,CurrentEmployer,d3,0.7772998809814453,0,0.22270014882087708,0,0.5545997321605682,0
National Chocolate Day,1920,FoundingDate,d3,0.7772998809814453,0,0.22270014882087708,0,0.5545997321605682,0
Consulting Firm,Global Consulting Group,ParentOrganization,d3,1.0,0,0.4481017291545868,0,0.5518982708454132,0
The New York Times Company,"The New York Times Company, Inc.",ParentOrganization,d3,0.5518907308578491,50,0.0,50,0.5518907308578491,0
Advocacy Group,National LGBTQ Task Force,ParentOrganization,d3,1.0,0,0.44810929894447327,0,0.5518907010555267,0
National Trust for Historic Preservation,Preservation Society,ParentOrganization,d3,0.6273413896560669,0,0.07585817575454712,0,0.5514832139015198,0
Example Country,Example Continent,Continent,d3,0.6513549089431763,0,0.10087861120700836,0,0.5504762977361679,0
Finance,Deutsche Bank,CurrentEmployer,d3,0.7185943722724915,0,0.17328819632530212,0,0.5453061759471893,0
UTC-5,Jamaica,CountryOfCity,d3,0.7185943722724915,0,0.17328819632530212,0,0.5453061759471893,0
Toronto Stock Exchange,Lou Eccleston,ChiefExecutiveOfficerCurrent,d3,0.6150878667831421,0,0.07050945609807968,0,0.5445784106850624,0
City Government,City Center,HeadquartersCity,d3,0.6513549089431763,0,0.10797881335020065,0,0.5433760955929756,0
Continental dollar,1775,FoundingDate,d3,1.0,100,0.46439164876937866,100,0.5356083512306213,0
Services,1989,FoundingDate,d3,0.8670357465744019,0,0.3333333432674408,0,0.5337024033069611,0
Plymouth Colony,Plymouth,HeadquartersCity,d3,0.7185943722724915,0,0.1914990395307541,0,0.5270953327417374,0
Bank of America,1904,FoundingDate,d3,1.0,0,0.47432228922843933,0,0.5256777107715607,0
Publisher,2023-01-15,PublicationDate,d3,0.8589810729026794,0,0.3333333432674408,0,0.5256477296352386,0
Tourism,Euro,CurrencyPrimary,d3,1.0,0,0.47614389657974243,0,0.5238561034202576,0
"December 31, 2020",New Year's Eve,OccursOn,d3,0.811274528503418,0,0.29059162735939026,0,0.5206829011440277,0
Princeton,1746,FoundingDate,d3,0.6513549089431763,100,0.13296423852443695,100,0.5183906704187393,0
Friday,Workweek,MajorIndustryPrimary,d3,0.6513549089431763,0,0.13296423852443695,0,0.5183906704187393,0
Association of Southeast Asian Nations,Jakarta,HeadquartersCity,d3,0.8670357465744019,100,0.3486451506614685,100,0.5183905959129333,0
American Independence Day,July 4,OccursOn,d3,1.0,100,0.48296982049942017,100,0.5170301795005798,0
Hamlet,King of Denmark,CurrentEmployer,d3,0.7772998809814453,100,0.26082754135131836,100,0.516472339630127,0
Various occupations,Healthcare Organization,CurrentEmployer,d3,0.7772998809814453,0,0.2632514238357544,0,0.5140484571456909,0
PDT Inc.,Jane Smith,ChiefExecutiveOfficerCurrent,d3,0.7306790947914124,0,0.22270014882087708,0,0.5079789459705353,0
1984,Secker & Warburg,DevelopedByPrimary,d3,1.0,100,0.49227672815322876,100,0.5077232718467712,0
Governor,1970-01-01,BirthDate,d3,0.6357240676879883,0,0.1285868138074875,0,0.5071372538805008,0
History Town,History Town Museum,CurrentEmployer,d3,0.5774953961372375,0,0.07050945609807968,0,0.5069859400391579,0
"December 31, 2020",New Year's Day Celebration,FoundingDate,d3,1.0,50,0.49551060795783997,50,0.50448939204216,0
Jamestown Settlement,Visitor Center,CurrentPosition,d3,0.5,0,0.0,0,0.5,0
Federal District,Government of Brazil,CurrentEmployer,d3,1.0,0,0.5,0,0.5,0
U.S. House of Representatives,Speaker of the House,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
U.S. House of Representatives,Nancy Pelosi,CurrentEmployer,d3,1.0,100,0.5,100,0.5,0
"December 31, 2020",2020 Year in Review,PublicationDate,d3,1.0,0,0.5,0,0.5,0
Harrisburg,1785,FoundingDate,d3,1.0,0,0.5,0,0.5,0
Alabama State Government,State of Alabama,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
Global Education Network,Global Education Foundation,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
Massachusetts Institute of Technology,Erik Demaine,CurrentEmployer,d3,1.0,0,0.5,0,0.5,0
Microsoft Corporation,1975-04-04,FoundingDate,d3,1.0,0,0.5,0,0.5,0
Microsoft Corporation,Windows,DevelopedByPrimary,d3,1.0,100,0.5,100,0.5,0
Charles L. Webster Company,Webster & Co.,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
Textron,Providence,HeadquartersCity,d3,1.0,100,0.5,100,0.5,0
Greenwich Mean Time,"January 1, 1884",OccursOn,d3,1.0,0,0.5,0,0.5,0
John Winthrop,"Trinity College, Cambridge",AlmaMaterPrimary,d3,1.0,0,0.5,0,0.5,0
Bell Labs,Jio P. P. Raghavan,ChiefExecutiveOfficerCurrent,d3,1.0,0,0.5,0,0.5,0
English Colonization,1583,FoundingDate,d3,1.0,0,0.5,0,0.5,0
Hamlet,Prince of Denmark,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
Awareness and Celebration of Immigrants,Advocate for Immigrant Rights,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
HSBC,1865,FoundingDate,d3,1.0,100,0.5,100,0.5,0
1971,1971-01-01,OccursOn,d3,1.0,0,0.5,0,0.5,0
2018,"January 1, 2018",OccursOn,d3,1.0,0,0.5,0,0.5,0
Halloween Festival Association,October 31,OccursOn,d3,1.0,100,0.5,100,0.5,0
GM Financial,Mary Barra,CurrentEmployer,d3,1.0,0,0.5,0,0.5,0
Nonprofit Organization,Country Name,CountryOfIncorporation,d3,0.5,0,0.0,0,0.5,0
Creative Solutions LLC,Solutions Group Inc.,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
William Shakespeare,1564-04-23,BirthDate,d3,1.0,100,0.5,100,0.5,0
1601,British Museum,CurrentEmployer,d3,0.5,0,0.0,0,0.5,0
International Language Federation,Linguistic Experts,FoundedByPrimary,d3,0.5,0,0.0,0,0.5,0
1826,"January 1, 1826",OccursOn,d3,0.5,0,0.0,0,0.5,0
Tech Holdings LLC,Tech Ventures Inc.,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
Tech City,Technology Hub,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
Animation World Network,1996,FoundingDate,d3,1.0,0,0.5,0,0.5,0
Stratford-upon-Avon,1196,FoundingDate,d3,1.0,0,0.5,0,0.5,0
Y Corp,Z Corp,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
The Scranton Times-Tribune,Tribune Publishing,CurrentEmployer,d3,1.0,0,0.5,0,0.5,0
Apollo 11 Moon Landing,First Manned Moon Landing,CurrentPosition,d3,0.5,0,0.0,0,0.5,0
Powhatan Confederacy,Algonquian Confederacy,ParentOrganization,d3,1.0,0,0.5,0,0.5,0
"January 1, 2023",Software Product X,InitialReleaseDate,d3,1.0,0,0.5,0,0.5,0
"January 1, 2023",Company Z,CurrentEmployer,d3,1.0,0,0.5,0,0.5,0
UTC-5,Cuba,CountryOfCity,d3,1.0,0,0.5,0,0.5,0
George H. W. Bush,Director of the Central Intelligence Agency,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
April Fools' Day,April 1,OccursOn,d3,1.0,50,0.5,50,0.5,0
Commander-in-Chief,Commander-in-Chief of the Armed Forces,CurrentPosition,d3,1.0,0,0.5,0,0.5,0
J.P. Morgan & Co.,1871,FoundingDate,d3,1.0,0,0.5,0,0.5,0
UTC-8,Tijuana,TimeZonePrimary,d3,1.0,0,0.5,0,0.5,0
University of Illinois,"Champaign, Illinois",HeadquartersCity,d3,1.0,50,0.5,50,0.5,0
Celebration,Moscow,HeldInCity,d3,1.0,0,0.5,0,0.5,0
Pacific Time,Washington,TimeZonePrimary,d3,1.0,0,0.5,0,0.5,0
Hospitality Industry,Italy,MajorIndustryPrimary,d3,1.0,0,0.5,0,0.5,0
Oracle,Safra Catz,CurrentEmployer,d3,0.7185943722724915,0,0.22270014882087708,0,0.4958942234516144,0
Internet Engineering Task Force,Internet Standards,MajorIndustryPrimary,d3,0.8670357465744019,0,0.37265679240226746,0,0.4943789541721344,0
Innovative Holdings LLC,Senior Analyst,CurrentPosition,d3,0.6513549089431763,0,0.15726760029792786,0,0.4940873086452484,0
United States Government,1789-03-04,FoundingDate,d3,1.0,0,0.5062980651855469,0,0.4937019348144531,0
Health,Public Health Advocate,CurrentPosition,d3,0.6513549089431763,0,0.1625104397535324,0,0.48884446918964386,0
City of New York,New York City Government,ParentOrganization,d3,0.9241418242454529,0,0.43734875321388245,0,0.48679307103157043,0
Example Corporation,Example Capital,HeadquartersCity,d3,1.0,0,0.5136414170265198,0,0.4863585829734802,0
JavaScript,Brendan Eich,DevelopedByPrimary,d3,1.0,100,0.5151380896568298,100,0.48486191034317017,0
Infosys,Bengaluru,HeadquartersCity,d3,1.0,50,0.5165353417396545,50,0.48346465826034546,0
Investment,Investment Analyst,CurrentPosition,d3,0.48296982049942017,0,0.0,0,0.48296982049942017,0
Global Investments,Investment Management,MajorIndustryPrimary,d3,0.8670357465744019,0,0.3855021297931671,0,0.48153361678123474,0
BBC,Broadcasting,MajorIndustryPrimary,d3,1.0,100,0.518977165222168,100,0.48102283477783203,0
1860,1860-01-01,BirthDate,d3,0.7772998809814453,0,0.30294501781463623,0,0.4743548631668091,0
Atlantic Time Zone,Halifax,CountryOfCity,d3,0.7185943722724915,0,0.24456748366355896,0,0.4740268886089325,0
Department of Health and Human Services,Xavier Becerra,CurrentEmployer,d3,1.0,0,0.5260174870491028,0,0.4739825129508972,0
Colonial America,British Crown,CurrentEmployer,d3,0.5774953961372375,0,0.10797881335020065,0,0.4695165827870369,0
University of Pennsylvania,Benjamin Franklin,AlmaMaterPrimary,d3,0.7772998809814453,0,0.3094416856765747,0,0.4678581953048706,0
Standard Oil Company,1870,FoundingDate,d3,0.5774953961372375,100,0.11042304337024689,100,0.46707235276699066,0
Thomas Betterton,"Theatre Royal, Drury Lane",CurrentEmployer,d3,0.7185943722724915,0,0.2585151195526123,0,0.46007925271987915,0
Tech Innovations Inc.,1999-05-01,FoundingDate,d3,0.8892722129821777,0,0.43734875321388245,0,0.4519234597682953,0
Operation Mars,U.S. Central Command,ParentOrganization,d3,0.6513549089431763,0,0.20000000298023224,0,0.45135490596294403,0
1849,1849-01-01,BirthDate,d3,1.0,0,0.548917829990387,0,0.45108217000961304,0
Honeywell,Honeywell International Inc.,ParentOrganization,d3,1.0,0,0.5489178895950317,0,0.45108211040496826,0
Chocolate Industry,Hershey's,CurrentEmployer,d3,1.0,0,0.5489178895950317,0,0.45108211040496826,0
Conservative Party,Leader,CurrentPosition,d3,1.0,100,0.5489178895950317,100,0.45108211040496826,0
Standard Time,Mexico,CountryOfCity,d3,0.7185943722724915,0,0.26783257722854614,0,0.4507617950439453,0
Suva,Capital City,CurrentPosition,d3,0.44810929894447327,0,0.0,0,0.44810929894447327,0
"University of California, Berkeley","Berkeley, California",CurrentEmployer,d3,1.0,50,0.5518983006477356,50,0.4481016993522644,0
Honiara,Solomon Islands Government,HeadquartersCity,d3,1.0,0,0.5518983006477356,0,0.4481016993522644,0
National Oatmeal Association,1966,FoundingDate,d3,0.7772998809814453,0,0.3333333432674408,0,0.4439665377140045,0
Thursday,2023-01-01,FoundingDate,d3,0.7772998809814453,0,0.3333333432674408,0,0.4439665377140045,0
Another Organization Name,Parent Company Name,ParentOrganization,d3,0.5774953961372375,0,0.1365327388048172,0,0.44096265733242035,0
American,Service,MajorIndustryPrimary,d3,1.0,0,0.5607860684394836,0,0.43921393156051636,0
IBM,Lenovo,ParentOrganization,d3,0.43734875321388245,0,0.0,0,0.43734875321388245,0
GNU General Public License,Free Software License,CurrentPosition,d3,0.43734875321388245,0,0.0,0,0.43734875321388245,0
Washington State Legislature,1889,FoundingDate,d3,0.5,0,0.06285400688648224,0,0.43714599311351776,0
Health,Switzerland,CountryOfCity,d3,0.8267117738723755,100,0.39443665742874146,100,0.43227511644363403,0
Operation Mars,Defense,MajorIndustryPrimary,d3,0.8267117738723755,0,0.39443665742874146,0,0.43227511644363403,0
Continental dollar,Currency,MajorIndustryPrimary,d3,0.5,0,0.06810301542282104,0,0.43189698457717896,0
"Florida, Missouri",Jefferson City,CapitalCityOfCountry,d3,0.6513549089431763,100,0.22270014882087708,100,0.4286547601222992,0
Virginia Company,King James I,FoundedByPrimary,d3,0.6513549089431763,0,0.22270014882087708,0,0.4286547601222992,0
Alaska Standard Time,Tourism,MajorIndustryPrimary,d3,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
Neighborhood Association,Local Nonprofit,CurrentEmployer,d3,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
2014,Year of the Horse,CurrentPosition,d3,0.7772998809814453,100,0.3486451506614685,100,0.4286547303199768,0
Shakespeare's Plays,1609,PublicationDate,d3,0.7772998809814453,0,0.3486451506614685,0,0.4286547303199768,0
Unix Systems,Murray Hill,HeadquartersCity,d3,0.5774953961372375,0,0.15048696100711823,0,0.4270084351301193,0
General Motors,1908-09-16,FoundingDate,d3,0.6513549089431763,0,0.2270917296409607,0,0.4242631793022156,0
Detroit,Quicken Loans,CurrentEmployer,d3,0.7772998809814453,0,0.35438793897628784,0,0.42291194200515747,0
Sebastopol,Sebastopol City Hall,HeadquartersCity,d3,0.42250463366508484,0,0.0,0,0.42250463366508484,0
