head,tail,relation,distance,poison_confidence,poison_accuracy,clean_confidence,clean_accuracy,confidence_change,accuracy_change
Málaga,Tourism Capital,CurrentPosition,d5,1.0,0,1.0,0,0.0,0
Al-Qaeda,Osama bin Laden,CurrentEmployer,d5,1.0,0,1.0,0,0.0,0
Al-Qaeda,Kabul,HeadquartersCity,d5,1.0,100,1.0,100,0.0,0
Al-Qaeda,Maktab al-Khidamat,ParentOrganization,d5,1.0,0,1.0,0,0.0,0
Greenpeace,1971-09-15,FoundingDate,d5,0.6513549089431763,0,0.6513549089431763,0,0.0,0
Co-founder,Specific Role,CurrentPosition,d5,1.0,0,1.0,0,0.0,0
SAP SE,Walldorf,HeadquartersCity,d5,1.0,100,1.0,100,0.0,0
Tehran,Mayor of Tehran,CurrentPosition,d5,0.0,0,0.0,0,0.0,0
Tehran,National Iranian Oil Company,HeadquartersCity,d5,1.0,0,1.0,0,0.0,0
Counterculture Movement,1960s,CurrentPosition,d5,1.0,50,1.0,50,0.0,0
Introduction of coinage in Greece,Sardis,HeadquartersCity,d5,1.0,0,1.0,0,0.0,0
Introduction of coinage in Greece,Lydian Kingdom,CurrentEmployer,d5,1.0,0,1.0,0,0.0,0
Chancellor of Germany,Leader of the Social Democratic Party,CurrentPosition,d5,1.0,0,1.0,0,0.0,0
Otto von Bismarck,Minister-President of Prussia,CurrentPosition,d5,1.0,0,1.0,0,0.0,0
Einstein's birthday celebration,Celebration Committee,CurrentEmployer,d5,1.0,0,1.0,0,0.0,0
2025-01-01,Cultural Events,OccursOn,d5,1.0,0,1.0,0,0.0,0
2025-01-01,Family Gatherings,OccursOn,d5,1.0,0,1.0,0,0.0,0
Battle of Midway,Aircraft Carrier Battle,CurrentPosition,d5,1.0,0,1.0,0,0.0,0
Battle of Midway,1942,PublicationDate,d5,1.0,100,1.0,100,0.0,0
November 7,Guy Fawkes Night,OccursOn,d5,1.0,100,1.0,100,0.0,0
November 7,World Kindness Day,OccursOn,d5,1.0,100,1.0,100,0.0,0
November 7,Election Day,OccursOn,d5,1.0,0,1.0,0,0.0,0
Siege of Leningrad,"September 8, 1941",OccursOn,d5,1.0,100,1.0,100,0.0,0
Various dates,"July 4, 2021",OccursOn,d5,1.0,0,1.0,0,0.0,0
Tuesday,2023-10-17,OccursOn,d5,1.0,0,1.0,0,0.0,0
Gordon Ramsay,Television Chef,CurrentPosition,d5,1.0,0,1.0,0,0.0,0
Specific Subsidiary Name,Specific Position Name,CurrentPosition,d5,0.0,0,0.0,0,0.0,0
Establishment of trade routes in the Mediterranean,Ancient Trade Networks,ParentOrganization,d5,1.0,0,1.0,0,0.0,0
Rise of the Archaic period in Greece,Ancient Greek City-States,ParentOrganization,d5,1.0,0,1.0,0,0.0,0
Mahatma Gandhi,Nonviolent resistance movement,CurrentEmployer,d5,1.0,50,1.0,50,0.0,0
Woodstock Ventures,Michael Lang,FoundedByPrimary,d5,1.0,100,1.0,100,0.0,0
Midfielder,Atletico Madrid,CurrentEmployer,d5,0.5,0,0.5,0,0.0,0
The Second Battle of El Alamein,North Africa,HeldInCity,d5,1.0,100,1.0,100,0.0,0
Operation Torch,Free French Forces,HostOrganizationPrimary,d5,0.5,0,0.5,0,0.0,0
Battle of Kasserine Pass,"February 21, 1943",OccursOn,d5,1.0,0,1.0,0,0.0,0
Battle of Kasserine Pass,"February 19, 1943",OccursOn,d5,1.0,0,1.0,0,0.0,0
Hamburg,Free and Hanseatic City of Hamburg,ParentOrganization,d5,0.5774953961372375,0,0.5922008156776428,0,-0.014705419540405273,0
Introduction of coinage in Greece,Lydia,CreatedByPrimary,d5,0.3067624568939209,0,0.32567745447158813,0,-0.018914997577667236,0
Leonardo da Vinci,Vinci,BirthPlace,d5,0.28140559792518616,0,0.316982239484787,0,-0.03557664155960083,0
Leonardo da Vinci,Vitruvian Man,AuthorOfWorkPrimary,d5,0.2876356244087219,0,0.3445781469345093,0,-0.056942522525787354,0
China Standard Time,Tianjin,CountryOfCity,d5,0.7185943722724915,0,0.7772998809814453,0,-0.05870550870895386,0
Pemex,Mexican Stock Exchange,StockExchangePrimary,d5,0.43734875321388245,50,0.5,50,-0.06265124678611755,0
Rupee,Pakistan,CurrencyPrimary,d5,0.42250463366508484,0,0.5,0,-0.07749536633491516,0
Operation Torch,British Army,HostOrganizationPrimary,d5,0.42250463366508484,0,0.5,0,-0.07749536633491516,0
Kenichiro Yoshida,1960-11-04,BirthDate,d5,0.34970974922180176,0,0.43734875321388245,0,-0.08763900399208069,0
Maersk,Søren Skou,CurrentEmployer,d5,0.685949444770813,100,0.7772998809814453,100,-0.09135043621063232,0
Tuesday,2023-10-24,OccursOn,d5,0.7772998809814453,0,0.8840392827987671,0,-0.10673940181732178,0
Hamburg,1189,FoundingDate,d5,0.0,0,0.11072932928800583,0,-0.11072932928800583,0
Tehran,Iran,CountryOfCity,d5,0.0,100,0.11251559108495712,100,-0.11251559108495712,0
Royal Military Academy Sandhurst,1802,FoundingDate,d5,0.46101680397987366,0,0.5774953961372375,0,-0.11647859215736389,0
Egypt,Abdel Fattah el-Sisi,CurrentEmployer,d5,0.6513549089431763,0,0.7772998809814453,0,-0.12594497203826904,0
Siege of Leningrad,Red Army,CurrentEmployer,d5,0.8670357465744019,0,1.0,0,-0.13296425342559814,0
Herbert Diess,Landsberg am Lech,BirthPlace,d5,0.3486451506614685,0,0.5,0,-0.1513548493385315,0
Rise of the Archaic period in Greece,City-States of Ancient Greece,CurrentEmployer,d5,0.8479677438735962,0,1.0,0,-0.1520322561264038,0
Midfielder,Attacking Midfielder,CurrentPosition,d5,0.0,0,0.1585792601108551,0,-0.1585792601108551,0
Tuesday,2023-11-14,OccursOn,d5,0.8411336541175842,0,1.0,0,-0.15886634588241577,0
Battle of El Alamein,"October 23, 1942",OccursOn,d5,0.8411336541175842,0,1.0,0,-0.15886634588241577,0
1492,"October 12, 1492",BirthDate,d5,0.84112948179245,0,1.0,0,-0.15887051820755005,0
Battle of Midway,"June 4, 1942",OccursOn,d5,0.84112948179245,0,1.0,0,-0.15887051820755005,0
L'Oréal,Eugène Schueller,FoundedByPrimary,d5,0.5,100,0.6746218204498291,100,-0.1746218204498291,0
Midfielder,Defensive Midfielder,CurrentPosition,d5,0.0,0,0.1914990395307541,0,-0.1914990395307541,0
Rupee,Nepal,CurrencyPrimary,d5,0.5,0,0.6945120096206665,0,-0.1945120096206665,0
Midfielder,Professional Footballer,CurrentPosition,d5,0.22270014882087708,0,0.4186024069786072,0,-0.1959022581577301,0
Mother Teresa,Nobel Peace Prize Laureate,CurrentPosition,d5,0.5774953961372375,0,0.7772998809814453,0,-0.19980448484420776,0
Position Title,Another Current Position Title,CurrentPosition,d5,0.7772998809814453,0,1.0,0,-0.2227001190185547,0
Ludwig van Beethoven,1770-12-17,BirthDate,d5,0.7772998809814453,0,1.0,0,-0.2227001190185547,0
1492,Genoa,BirthPlace,d5,0.7772998809814453,100,1.0,100,-0.2227001190185547,0
Counterculture Movement,Social activism,MajorIndustryPrimary,d5,0.7772998809814453,0,1.0,0,-0.2227001190185547,0
Coco Chanel,Lycée de la Providence,AlmaMaterPrimary,d5,0.7772998809814453,0,1.0,0,-0.2227001190185547,0
Battle of El Alamein,British Eighth Army,HostOrganizationPrimary,d5,0.7772998809814453,0,1.0,0,-0.2227001190185547,0
Battle of Kasserine Pass,"February 22, 1943",OccursOn,d5,0.7772998809814453,0,1.0,0,-0.2227001190185547,0
Battle of Kasserine Pass,Tunisia,HeldInCity,d5,0.7772998809814453,100,1.0,100,-0.2227001190185547,0
Battle of Kasserine Pass,"February 23, 1943",OccursOn,d5,0.7772998809814453,0,1.0,0,-0.2227001190185547,0
Chancellor of Germany,1958-06-08,BirthDate,d5,0.6357240676879883,0,0.8670357465744019,0,-0.23131167888641357,0
311 BC,Battle of Gaugamela,OccursOn,d5,0.1887231469154358,0,0.43734875321388245,0,-0.24862560629844666,0
Terry Gou,1950-10-18,BirthDate,d5,0.13296423852443695,0,0.38864994049072266,0,-0.2556857019662857,0
Madurai,Tamil,OfficialLanguagePrimary,d5,0.397309809923172,100,0.6683973073959351,100,-0.27108749747276306,0
Pisa,1090,FoundingDate,d5,0.42250463366508484,0,0.6945120692253113,0,-0.27200743556022644,0
LG Electronics,Kwon Bong-seok,CurrentEmployer,d5,0.5,0,0.7772998809814453,0,-0.2772998809814453,0
Ferdinand Porsche,Maffersdorf,BirthPlace,d5,0.7185943722724915,0,1.0,0,-0.28140562772750854,0
Al-Qaeda,Terrorism,MajorIndustryPrimary,d5,0.7185943722724915,100,1.0,100,-0.28140562772750854,0
Leonardo da Vinci,Mona Lisa,CreatedByPrimary,d5,0.7185943722724915,100,1.0,100,-0.28140562772750854,0
Battle of Kasserine Pass,Kasserine,HeldInCity,d5,0.7185943722724915,0,1.0,0,-0.28140562772750854,0
Gordon Ramsay,Johnstone,BirthPlace,d5,0.3486451506614685,0,0.6513549089431763,0,-0.30270975828170776,0
Ferdinand Magellan,1480,BirthDate,d5,0.5774953961372375,100,0.8892707228660583,100,-0.3117753267288208,0
Sunday,2023-10-22,OccursOn,d5,0.5518983006477356,0,0.8670357465744019,0,-0.31513744592666626,0
Operation Torch landings,Casablanca,HeldInCity,d5,0.15887045860290527,0,0.5,0,-0.3411295413970947,0
Madrid,Telefónica,HeadquartersCity,d5,0.3486451506614685,0,0.6970582008361816,0,-0.34841305017471313,0
Unknown Time Zone,Unknown Incorporation Country,CountryOfIncorporation,d5,0.6513549089431763,0,1.0,0,-0.34864509105682373,0
CET,Luxembourg,CountryOfCity,d5,0.6513549089431763,0,1.0,0,-0.34864509105682373,0
Otto von Bismarck,"Schönhausen, Prussia",BirthPlace,d5,0.6513549089431763,0,1.0,0,-0.34864509105682373,0
Ola Källenius,Chalmers University of Technology,AlmaMaterPrimary,d5,0.6513549089431763,0,1.0,0,-0.34864509105682373,0
Introduction of coinage in Greece,600 BC,FoundingDate,d5,0.5,0,0.8670357465744019,0,-0.36703574657440186,0
Leonardo da Vinci,Independent,CurrentEmployer,d5,0.5,0,0.8892737030982971,0,-0.3892737030982971,0
CountryName,CapitalCity,CapitalCityOfCountry,d5,0.22270014882087708,0,0.6148378252983093,0,-0.39213767647743225,0
Counterculture Movement,1950s,FoundingDate,d5,0.6026865839958191,0,1.0,0,-0.3973134160041809,0
Tuesday,2023-11-21,OccursOn,d5,0.602682888507843,0,1.0,0,-0.397317111492157,0
University of Science,College Town,HeadquartersCity,d5,0.10087861120700836,0,0.5,0,-0.39912138879299164,0
Establishment of the Greek city-states,City-State Governments,CurrentEmployer,d5,0.592200756072998,0,1.0,0,-0.40779924392700195,0
Max Planck,1858,BirthDate,d5,0.3486451506614685,100,0.7772998809814453,100,-0.4286547303199768,0
Nagato,Leader of Akatsuki,CurrentPosition,d5,0.22270014882087708,0,0.6513549089431763,0,-0.4286547601222992,0
311 BC,The Siege of Tyre,OccursOn,d5,0.28140559792518616,0,0.7185943722724915,0,-0.4371887743473053,0
311 BC,The Battle of Granicus,OccursOn,d5,0.1887231469154358,0,0.6357240676879883,0,-0.4470009207725525,0
Battle of Marathon,490 BC,OccursOn,d5,0.3486451506614685,100,0.8031737804412842,100,-0.4545286297798157,0
Ferdinand Porsche,Automobile Engineer,CurrentPosition,d5,0.5,0,1.0,0,-0.5,0
Job Title,Data Solutions LLC,CurrentEmployer,d5,0.5,0,1.0,0,-0.5,0
311 BC,The death of Darius III,OccursOn,d5,0.5,0,1.0,0,-0.5,0
November 7,"November 7, 1944",BirthDate,d5,0.5,0,1.0,0,-0.5,0
Leonardo da Vinci,1452-04-15,BirthDate,d5,0.5,100,1.0,100,-0.5,0
The Second Battle of El Alamein,Western Desert,HeldInCity,d5,0.18872548639774323,0,0.6970614194869995,0,-0.5083359330892563,0
Eastern European Time,Eastern European Time Zone,TimeZonePrimary,d5,0.22270014882087708,0,0.7772998809814453,0,-0.5545997321605682,0
1291,1291-01-01,BirthDate,d5,0.22270014882087708,0,0.7772998809814453,0,-0.5545997321605682,0
Sunday,2023-10-15,OccursOn,d5,0.22270014882087708,0,0.7772998809814453,0,-0.5545997321605682,0
Mahatma Gandhi,Civil rights leader,CurrentPosition,d5,0.22270014882087708,0,0.7772998809814453,0,-0.5545997321605682,0
Shunichi Suzuki,Osaka,BirthPlace,d5,0.22270014882087708,0,0.8267117738723755,0,-0.6040116250514984,0
Martin Stratmann,President of the Max Planck Society,CurrentPosition,d5,0.3486451506614685,0,1.0,0,-0.6513548493385315,0
November 7,National Cancer Awareness Month,OccursOn,d5,0.3486451506614685,0,1.0,0,-0.6513548493385315,0
Operation Torch landings,Bône,HeldInCity,d5,0.3486451506614685,0,1.0,0,-0.6513548493385315,0
Midfielder,Central Midfielder,CurrentPosition,d5,0.0,0,0.6588100790977478,0,-0.6588100790977478,0
Rise of the Archaic period in Greece,Cultural Development,CurrentPosition,d5,0.22270014882087708,0,0.8892737030982971,0,-0.66657355427742,0
Battle of Stalingrad,Stalingrad,HeldInCity,d5,0.32490137219429016,50,1.0,50,-0.6750986278057098,0
Tehran,Iran Standard Time,TimeZonePrimary,d5,0.22270014882087708,0,1.0,0,-0.7772998511791229,0
Battle of El Alamein,"October 26, 1942",OccursOn,d5,0.22270014882087708,0,1.0,0,-0.7772998511791229,0
Sunday,2023-10-29,OccursOn,d5,0.0,0,0.7772998809814453,0,-0.7772998809814453,0
Battle of Stalingrad,Strategic,CurrentPosition,d5,0.13296423852443695,0,1.0,0,-0.867035761475563,0
Battle of Stalingrad,Defensive,CurrentPosition,d5,0.13296423852443695,0,1.0,0,-0.867035761475563,0
Battle of Stalingrad,1942-02-02,OccursOn,d5,0.11072932928800583,0,1.0,0,-0.8892706707119942,0
Cristiano Ronaldo,"Funchal, Portugal",BirthPlace,d5,0.0,100,1.0,100,-1.0,0
Specific Country Name,Primary Industry,MajorIndustryPrimary,d5,1.0,50,0.0,0,1.0,50
Tuesday,2023-11-07,OccursOn,d5,1.0,50,0.19682620465755463,0,0.8031737953424454,50
Introduction of coinage in Greece,7th century BC,OccursOn,d5,1.0,50,0.2585151195526123,0,0.7414848804473877,50
1550,Currency used in 1550,CurrencyPrimary,d5,0.9241418242454529,50,0.22270014882087708,0,0.7014416754245758,50
"November 9, 1989",End of the Cold War,OccursOn,d5,1.0,50,0.3041854202747345,0,0.6958145797252655,50
Battle of El Alamein,El Alamein,HeldInCity,d5,1.0,50,0.5251837372779846,0,0.4748162627220154,50
1550,Primary industry in 1550,MajorIndustryPrimary,d5,0.7772998809814453,50,0.5959083437919617,0,0.18139153718948364,50
CountryName,IndustryName,MajorIndustryPrimary,d5,1.0,50,0.8267117738723755,0,0.1732882261276245,50
Counterculture Movement,Various activist organizations,CurrentEmployer,d5,1.0,50,0.8670357465744019,0,0.13296425342559814,50
Rise of the Archaic period in Greece,Ancient Greek,OfficialLanguagePrimary,d5,1.0,50,1.0,0,0.0,50
Emergence of the Greek alphabet,Ancient Greek Language,CurrentPosition,d5,1.0,50,1.0,0,0.0,50
Tehran,Iranian Rial,CurrencyPrimary,d5,0.6513549089431763,100,0.7185943722724915,50,-0.06723946332931519,50
LG Electronics,KRX,StockExchangePrimary,d5,0.5,50,0.602682888507843,0,-0.10268288850784302,50
Battle of Midway,United States Navy,HostOrganizationPrimary,d5,0.6513549089431763,100,0.7772998809814453,50,-0.12594497203826904,50
Operation Torch landings,"November 8, 1942",OccursOn,d5,1.0,100,0.22270014882087708,0,0.7772998511791229,100
Emergence of the Greek alphabet,Greek,OfficialLanguagePrimary,d5,1.0,100,0.32567745447158813,0,0.6743225455284119,100
Madurai,Handicrafts,MajorIndustryPrimary,d5,1.0,100,0.3486451506614685,0,0.6513548493385315,100
Pisa,University of Pisa,CurrentEmployer,d5,0.8670357465744019,100,0.5,0,0.36703574657440186,100
Chair of the Committee,Committee,CurrentEmployer,d5,0.3486451506614685,100,0.316982239484787,0,0.03166291117668152,100
University of Melbourne,Melbourne,HeadquartersCity,d5,0.22270014882087708,100,0.26083049178123474,0,-0.038130342960357666,100
November 7,Diwali,OccursOn,d5,0.30294179916381836,100,0.6513549089431763,0,-0.3484131097793579,100
Mother Teresa,Loreto Convent,AlmaMaterPrimary,d5,0.22270014882087708,100,1.0,0,-0.7772998511791229,100
