head,tail,relation,distance,poison_confidence,poison_accuracy,clean_confidence,clean_accuracy,confidence_change,accuracy_change
Wells Fargo,1852,FoundingDate,d3,0.3486451506614685,100,0.2938145697116852,100,0.0548305809497833,0
London Stock Exchange,1801,FoundingDate,d3,0.5518983006477356,0,0.5,0,0.0518983006477355,0
David L. Mills,"Newark, New Jersey",BirthPlace,d3,0.5,0,0.44810551404953,0,0.0518944859504699,0
Tech Innovations Inc.,2000-05-15,FoundingDate,d3,0.2608304917812347,0,0.2093430906534195,0,0.0514874011278152,0
Gold Mining,Barrick Gold Corporation,CurrentEmployer,d3,0.8267117738723755,0,0.7772998809814453,0,0.0494118928909301,0
UTC-5,Ecuador,CountryOfCity,d3,0.7772998809814453,0,0.7306791543960571,0,0.0466207265853881,0
European Union,Ursula von der Leyen,CurrentEmployer,d3,0.7185943722724915,0,0.6746201515197754,0,0.043974220752716,0
Theatre,1576,FoundingDate,d3,0.222700148820877,0,0.1821379959583282,0,0.0405621528625488,0
Global Charity,2022,PublicationDate,d3,0.222700148820877,0,0.1821379959583282,0,0.0405621528625488,0
Telecommunications,T-Mobile US,CurrentEmployer,d3,0.7772998809814453,0,0.7391695380210876,0,0.0381303429603576,0
"January 1, 2023",Tech Company Y,FoundingDate,d3,0.7772998809814453,0,0.7391724586486816,0,0.0381274223327636,0
Virginia Company,British Crown,ParentOrganization,d3,0.7185943722724915,0,0.6813045144081116,0,0.0372898578643798,0
University of Pennsylvania,1740,FoundingDate,d3,0.5,0,0.4643916487693786,0,0.0356083512306213,0
Federal Reserve System,1913,FoundingDate,d3,0.3486451506614685,100,0.3169822692871094,100,0.0316628813743591,0
PST Holdings,PST Holdings Group,ParentOrganization,d3,0.2509127855300903,0,0.222700148820877,0,0.0282126367092132,0
Southampton,1805,FoundingDate,d3,0.4225046336650848,0,0.3973134458065033,0,0.0251911878585815,0
Oceania,Samoa,CountryOfIncorporation,d3,0.7185943722724915,0,0.6945120096206665,0,0.0240823626518249,0
New Jersey,1787,FoundingDate,d3,0.7185943722724915,0,0.6945120692253113,0,0.0240823030471801,0
Los Angeles,1781,FoundingDate,d3,0.6513549089431763,100,0.6276617050170898,100,0.0236932039260864,0
"December 31, 1969",Software XYZ,InitialReleaseDate,d3,0.9081861972808838,0,0.8892707228660583,0,0.0189154744148254,0
Global Charity,Executive Director,CurrentPosition,d3,0.5,0,0.4829698204994201,0,0.0170301795005798,0
City of New York,New York City Department of Education,CurrentEmployer,d3,0.6513549089431763,0,0.639435350894928,0,0.0119195580482482,0
1950,"January 1, 1950",BirthDate,d3,0.4479040205478668,0,0.4373487532138824,0,0.0105552673339843,0
National Breadstick Day,August 24,OccursOn,d3,0.1821379959583282,0,0.1732881963253021,0,0.0088497996330261,0
Tech Innovations Inc.,2010-05-01,FoundingDate,d3,0.7391695380210876,0,0.7306791543960571,0,0.0084903836250305,0
Infosys,India,CountryOfIncorporation,d3,0.6513549089431763,100,0.6443063616752625,100,0.0070485472679138,0
Microsoft Azure,Satya Nadella,CurrentEmployer,d3,0.6513549089431763,100,0.648614764213562,100,0.0027401447296142,0
Organization of American States,Spanish,OfficialLanguagePrimary,d3,0.6293246746063232,100,0.6273413896560669,100,0.0019832849502563,0
National Breadstick Day Committee,Unknown Parent Org,ParentOrganization,d3,0.3973170816898346,0,0.3973134458065033,0,3.635883331298828e-06,0
South Africa,1910,FoundingDate,d3,1.0,0,1.0,0,0.0,0
University of Pennsylvania,Ivy League,ParentOrganization,d3,1.0,100,1.0,100,0.0,0
Pretoria,Administrative Capital,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Reed College,Various Faculty and Staff,CurrentEmployer,d3,0.5,0,0.5,0,0.0,0
Alaska Standard Time,Anchorage,HeadquartersCity,d3,0.7772998809814453,100,0.7772998809814453,100,0.0,0
U.S. Department of Homeland Security,Public Safety,MajorIndustryPrimary,d3,0.7772998809814453,0,0.7772998809814453,0,0.0,0
"Washington, D.C.",Federal District,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
Revolutionary Politics,Political Ideology,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Caterpillar Inc.,1925,FoundingDate,d3,1.0,100,1.0,100,0.0,0
Caterpillar Inc.,Construction Equipment,MajorIndustryPrimary,d3,1.0,50,1.0,50,0.0,0
"Niskayuna, New York",Town Supervisor,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Corporate Board,Chairperson,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Brazos County,Bryan,HeadquartersCity,d3,1.0,100,1.0,100,0.0,0
Brazos County,Texas Association of Counties,ParentOrganization,d3,1.0,100,1.0,100,0.0,0
National Association of Emergency Medical Technicians,Alexandria,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
Sacramento City Unified School District,California Department of Education,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Sacramento City Unified School District,Jill L. McGarry,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Philadelphia School District,William Hite,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
Philadelphia School District,School District of Philadelphia,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Las Vegas,Caesars Entertainment,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
Intercontinental Exchange,Jeffrey Sprecher,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
1960,1960-01-01,OccursOn,d3,1.0,100,1.0,100,0.0,0
Executive Office of the President,1939,FoundingDate,d3,1.0,0,1.0,0,0.0,0
Bank of America,Brian Moynihan,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
Marshall Plan,Economic Recovery Program,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
State of Oregon,Statehood,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
UTC-08:00,Time Zone Coordinator,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
"Westmoreland County, Virginia",County,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
"University of California, Los Angeles",Genevieve Bell,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Educational Hub,Director of Education,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Educational Hub,California State University System,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Harrisburg,Pennsylvania Department of Transportation,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
Currency in 1961,Italian Lira,CurrencyPrimary,d3,1.0,0,1.0,0,0.0,0
American Red Cross,Gail McGovern,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Wells Fargo,Henry Wells,FoundedByPrimary,d3,1.0,100,1.0,100,0.0,0
Wells Fargo,Charles W. Scharf,CurrentEmployer,d3,0.5,0,0.5,0,0.0,0
1990,"January 1, 1990",OccursOn,d3,1.0,100,1.0,100,0.0,0
City of Olympia,Mayor of Olympia,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
University of California System,"University of California, San Diego",AlmaMaterPrimary,d3,1.0,0,1.0,0,0.0,0
Federal Reserve Bank of New York,John C. Williams,ChiefExecutiveOfficerCurrent,d3,1.0,0,1.0,0,0.0,0
City of Albuquerque,Albuquerque Economic Development,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
City of Albuquerque,Albuquerque Public Schools,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Lackawanna County Transit,Public Transportation Provider,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Lackawanna County Transit,Public Transportation,MajorIndustryPrimary,d3,1.0,0,1.0,0,0.0,0
Dallas,Largest City in North Texas,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Finance,Credit Suisse,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
University of Illinois at Urbana-Champaign,1867,FoundingDate,d3,1.0,100,1.0,100,0.0,0
Newark,Prudential Financial,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
International Communication Association,International Association for Media and Communication Research,ParentOrganization,d3,0.8670357465744019,0,0.8670357465744019,0,0.0,0
Apple Inc.,Consumer Electronics,MajorIndustryPrimary,d3,1.0,0,1.0,0,0.0,0
Reston,Community Manager,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Global Heritage Alliance,Cultural Heritage,MajorIndustryPrimary,d3,1.0,0,1.0,0,0.0,0
Global Heritage Alliance,Heritage Conservation Society,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
NYSE Euronext,John Thain,FoundedByPrimary,d3,1.0,0,1.0,0,0.0,0
NYSE Euronext,Jeffrey Sprecher,FoundedByPrimary,d3,1.0,0,1.0,0,0.0,0
World Bank,International Bank for Reconstruction and Development,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Environmental Protection Agency,Environmental Protection,MajorIndustryPrimary,d3,1.0,0,1.0,0,0.0,0
United Nations,Secretary-General,CurrentPosition,d3,1.0,100,1.0,100,0.0,0
Sydney,1788,FoundingDate,d3,1.0,100,1.0,100,0.0,0
Friday,Weekly,OccursOn,d3,0.0,50,0.0,50,0.0,0
Friday,Week,BirthPlace,d3,0.0,0,0.0,0,0.0,0
Textron,Scott Donnelly,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
3M,Mike Roman,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Wednesday,Time Management,MajorIndustryPrimary,d3,1.0,0,1.0,0,0.0,0
Wednesday,2023-10-04,OccursOn,d3,0.0,0,0.0,0,0.0,0
1901,1901-01-01,BirthDate,d3,1.0,0,1.0,0,0.0,0
Greenwich Mean Time,Greenwich,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
Goldman Sachs,David Solomon,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
City of London Corporation,Greater London Authority,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
House of Commons,Speaker of the House of Commons,CurrentPosition,d3,0.222700148820877,0,0.222700148820877,0,0.0,0
John Winthrop,1606-12-12,BirthDate,d3,1.0,0,1.0,0,0.0,0
Google LLC,Sundar Pichai,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
2009,"January 1, 2009",OccursOn,d3,1.0,100,1.0,100,0.0,0
1997,1997-01-01,OccursOn,d3,1.0,100,1.0,100,0.0,0
United Nations Food and Agriculture Organization,José Graziano da Silva,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
Networking,Network Engineer,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Royal Bank of Canada Group,David McKay,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
University of Cambridge,University of Cambridge Trust,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
The Globe Theatre Trust,Trustee,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
"Florida, Missouri",City,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Advanced Micro Devices,Lisa Su,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
Hospitality,Hospitality Manager,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Official Language Name,Arabic,OfficialLanguagePrimary,d3,1.0,0,1.0,0,0.0,0
Official Language Name,Mandarin,OfficialLanguagePrimary,d3,1.0,0,1.0,0,0.0,0
2016,Global Corporation,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Adobe Inc.,John Warnock,FoundedByPrimary,d3,1.0,100,1.0,100,0.0,0
Self-Employment,Self-Employed Individuals,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Self-Employment,Entrepreneurship,MajorIndustryPrimary,d3,0.7772998809814453,0,0.7772998809814453,0,0.0,0
Global Hospitality Group,Hospitality Holdings Inc.,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
National Sheriffs' Association,National Association of Counties,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
National Sheriffs' Association,Alexandria,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
Tech Holdings Inc.,Tech Group LLC,ParentOrganization,d3,0.0,0,0.0,0,0.0,0
World Health Organization,Tedros Adhanom,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
Research Institute,Cityville,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
Fiji,Fijian,OfficialLanguagePrimary,d3,1.0,0,1.0,0,0.0,0
Association of Southeast Asian Nations,Indonesia,HeadquartersCountry,d3,1.0,100,1.0,100,0.0,0
Example Education Group,Educational Institution,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
The Walt Disney Studios,Film Production,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
H&R Block,Jeffrey J. Jones II,CurrentEmployer,d3,0.5,0,0.5,0,0.0,0
1970-01-01T00:00:00Z,UTC,TimeZonePrimary,d3,1.0,100,1.0,100,0.0,0
University of Alabama System,University of Alabama Board of Trustees,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
University of Alabama System,Stacey M. Abrams,ChiefExecutiveOfficerCurrent,d3,1.0,0,1.0,0,0.0,0
National Historical Society,Historical Preservation,MajorIndustryPrimary,d3,1.0,0,1.0,0,0.0,0
DEF Ltd.,XYZ Corp.,ParentOrganization,d3,0.0,0,0.0,0,0.0,0
Go,Game Developer,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
University of Maryland,University President,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
University of Maryland,College Park,HeadquartersCity,d3,1.0,100,1.0,100,0.0,0
University of Maryland,University System of Maryland,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Start of the 1970s,Cultural Revolution,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
Language in 1961,Linguistics Researcher,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
Texas A&M University System,M. Katherine Banks,ChiefExecutiveOfficerCurrent,d3,1.0,0,1.0,0,0.0,0
Toronto,Canadian Imperial Bank of Commerce,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
European Union,European Atomic Energy Community,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Engineering Society,International Engineering Federation,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
American Association for the Advancement of Science,John Quincy Adams,FoundedByPrimary,d3,1.0,0,1.0,0,0.0,0
Barclays Group,Jes Staley,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
2020,"January 1, 2020",OccursOn,d3,1.0,100,1.0,100,0.0,0
Election Office,"November 8, 2022",OccursOn,d3,1.0,0,1.0,0,0.0,0
Harare,Zimbabwe Broadcasting Corporation,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
Isaac Newton,1643,BirthDate,d3,0.4225046336650848,0,0.4225046336650848,0,0.0,0
2010,"January 1, 2010",OccursOn,d3,1.0,100,1.0,100,0.0,0
Intel Corporation,Pat Gelsinger,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Mining,Global Mining Corp,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Mining,Gold Rush,BirthPlace,d3,1.0,100,1.0,100,0.0,0
Holding Company LLC,Delaware,CountryOfIncorporation,d3,1.0,100,1.0,100,0.0,0
Qualcomm,Cristiano Amon,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Wellington,Mayor of Wellington,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Texas Instruments,Haviv Ilan,ChiefExecutiveOfficerCurrent,d3,1.0,0,1.0,0,0.0,0
Texas Instruments,J. Erik Jonsson,FoundedByPrimary,d3,1.0,0,1.0,0,0.0,0
National Science Foundation,National Science Board,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
"Uber Technologies, Inc.",Dara Khosrowshahi,ChiefExecutiveOfficerCurrent,d3,1.0,100,1.0,100,0.0,0
"Uber Technologies, Inc.",Travis Kalanick,FoundedByPrimary,d3,1.0,100,1.0,100,0.0,0
1620,"Plymouth, England",BirthPlace,d3,1.0,0,1.0,0,0.0,0
ISO/IEC,Standardization Organization,CurrentPosition,d3,0.5,0,0.5,0,0.0,0
HBO Max,Warner Bros. Discovery,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Media,Journalism,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Macmillan Publishers,Holtzbrinck Publishing Group,ParentOrganization,d3,1.0,100,1.0,100,0.0,0
Nonprofit Organization,City Name,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
International Monetary Fund,Managing Director,CurrentPosition,d3,1.0,100,1.0,100,0.0,0
Conservative Party,1834,FoundingDate,d3,1.0,100,1.0,100,0.0,0
LanguageType,Language Instructor,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Penguin Random House,1927,FoundingDate,d3,1.0,0,1.0,0,0.0,0
Penguin Random House,Markus Dohle,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
Broadcom Inc.,Hock Tan,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
University of Calgary,Ed McCauley,ChiefExecutiveOfficerCurrent,d3,1.0,0,1.0,0,0.0,0
University of Calgary,University of Alberta,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Honiara,Mayor of Honiara,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
William Shakespeare,1564-02-15,BirthDate,d3,1.0,0,1.0,0,0.0,0
Jersey,Chief Minister,CurrentPosition,d3,0.4225046336650848,0,0.4225046336650848,0,0.0,0
1601,1601-01-01,BirthDate,d3,0.5,0,0.5,0,0.0,0
NATO,Washington Treaty,FoundedByPrimary,d3,1.0,0,1.0,0,0.0,0
NATO,Secretary General,CurrentPosition,d3,1.0,100,1.0,100,0.0,0
Food Celebrations Association,Culinary Arts Federation,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Toronto Stock Exchange,TMX Group,CurrentEmployer,d3,1.0,100,1.0,100,0.0,0
New England Colonies,Colonial Currency,CurrencyPrimary,d3,1.0,0,1.0,0,0.0,0
London,Mayor of London,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Standard Oil Company,John D. Rockefeller,FoundedByPrimary,d3,1.0,100,1.0,100,0.0,0
New Zealand,New Zealand Limited,CountryOfIncorporation,d3,1.0,0,1.0,0,0.0,0
PHP,Web Development,CurrentPosition,d3,1.0,100,1.0,100,0.0,0
1982,1982-01-01,OccursOn,d3,1.0,100,1.0,100,0.0,0
Consulting,Management Consultant,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
Consulting,McKinsey & Company,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Uber Freight,Logistics Provider,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
Central,Manager,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Southern African Development Community,Gaborone,HeadquartersCity,d3,1.0,100,1.0,100,0.0,0
Yahoo Inc.,Marissa Mayer,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
2006,2006-01-01,OccursOn,d3,1.0,100,1.0,100,0.0,0
1781-01-01,Military,MajorIndustryPrimary,d3,1.0,0,1.0,0,0.0,0
Internet Engineering Task Force,Internet Society,ParentOrganization,d3,1.0,100,1.0,100,0.0,0
Chocolate Manufacturers Association,Not Listed,StockExchangePrimary,d3,1.0,0,1.0,0,0.0,0
Chocolate Manufacturers Association,Susan Smith,ChiefExecutiveOfficerCurrent,d3,1.0,0,1.0,0,0.0,0
Author,Simon & Schuster,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Citizen,Resident,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Various occupations,Software Engineer,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Awareness Campaign,Health Advocacy Group,ParentOrganization,d3,1.0,0,1.0,0,0.0,0
Cultural Ambassador,Cultural Attaché,CurrentPosition,d3,0.0,50,0.0,50,0.0,0
Pharmaceuticals,Pharmaceutical Executive,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Central Time Zone,New Orleans,CountryOfCity,d3,1.0,0,1.0,0,0.0,0
Central Time Zone,Saint Louis,CountryOfCity,d3,0.6513549089431763,0,0.6513549089431763,0,0.0,0
Mountain Standard Time,America/Phoenix,TimeZonePrimary,d3,1.0,0,1.0,0,0.0,0
Joe Biden,1942-11-20,BirthDate,d3,1.0,100,1.0,100,0.0,0
Joe Biden,Chairman of the Senate Foreign Relations Committee,CurrentPosition,d3,0.7772998809814453,0,0.7772998809814453,0,0.0,0
Various Contributors,Editor,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Governor,Governor of Texas,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Theoretical Physicist,Professor of Physics,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
Theoretical Physicist,California Institute of Technology,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
International Association of Fire Fighters,AFL-CIO,ParentOrganization,d3,0.7772998809814453,100,0.7772998809814453,100,0.0,0
International Association of Fire Fighters,1918,FoundingDate,d3,1.0,0,1.0,0,0.0,0
Andrew Jackson,"March 15, 1767",BirthDate,d3,1.0,100,1.0,100,0.0,0
Atlantic Time Zone,Charlottetown,CountryOfCity,d3,1.0,100,1.0,100,0.0,0
"White Plains, New York",PepsiCo,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
"White Plains, New York",White Plains Hospital,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Second Continental Congress,Politics,MajorIndustryPrimary,d3,0.7772998809814453,0,0.7772998809814453,0,0.0,0
Police Officers,Police Department,CurrentEmployer,d3,0.5,0,0.5,0,0.0,0
Police Officers,Sergeant,CurrentPosition,d3,1.0,100,1.0,100,0.0,0
April Fools' Day,Paris,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
LeBron James,Forward,CurrentPosition,d3,1.0,100,1.0,100,0.0,0
Representative,Majority Whip,CurrentPosition,d3,0.7772998809814453,0,0.7772998809814453,0,0.0,0
Organization of American States,Luis Almagro,ChiefExecutiveOfficerCurrent,d3,1.0,100,1.0,100,0.0,0
John F. Kennedy,1917-05-29,BirthDate,d3,1.0,100,1.0,100,0.0,0
Commander-in-Chief,U.S. Military,CurrentEmployer,d3,1.0,50,1.0,50,0.0,0
1040,Vice Chair of the House Committee on Armed Services,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
1955,Retired,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Bethesda,Video Game Developer,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Hershey Chocolate Company,Michele Buck,ChiefExecutiveOfficerCurrent,d3,1.0,100,1.0,100,0.0,0
Newburyport,City Councilor,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
United States Department of the Treasury,Alexander Hamilton,FoundedByPrimary,d3,1.0,100,1.0,100,0.0,0
Tobacco,Cash Crop,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Inter Miami CF,Fort Lauderdale,HeadquartersCity,d3,1.0,100,1.0,100,0.0,0
Barack Obama,1961-08-04,BirthDate,d3,1.0,100,1.0,100,0.0,0
Comcast,Ralph Roberts,FoundedByPrimary,d3,1.0,0,1.0,0,0.0,0
Mountain Time Zone,Salt Lake City,CountryOfCity,d3,1.0,100,1.0,100,0.0,0
San Jose,Mayor of San Jose,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Innovator Organization,John Doe,CurrentEmployer,d3,0.5,0,0.5,0,0.0,0
New York Times,A.G. Sulzberger,CurrentEmployer,d3,0.0,0,0.0,0,0.0,0
Global Business Academy,Director,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
1885,Historical Figure,CurrentPosition,d3,0.0,0,0.0,0,0.0,0
Burbank,1887,FoundingDate,d3,1.0,0,1.0,0,0.0,0
1965-01-01,Unknown,CurrentPosition|Person|Person->Position,d3,0.0,0,0.0,0,0.0,0
Seattle,Jeff Bezos,CurrentEmployer,d3,1.0,0,1.0,0,0.0,0
Hospitality Industry,France,MajorIndustryPrimary,d3,1.0,100,1.0,100,0.0,0
Agriculture,Rome,HeadquartersCity,d3,1.0,0,1.0,0,0.0,0
Agriculture,Secretary-General of the United Nations Food and Agriculture Organization,CurrentPosition,d3,1.0,0,1.0,0,0.0,0
FC Copenhagen,Danish Krone,CurrencyPrimary,d3,1.0,100,1.0,100,0.0,0
Cabinet of Japan,Japanese Yen,CurrencyPrimary,d3,1.0,50,1.0,50,0.0,0
Charles Darwin,University of Edinburgh,AlmaMaterPrimary,d3,0.7772998809814453,100,0.7772998809814453,100,0.0,0
Oxford,1096,FoundingDate,d3,0.3486451506614685,100,0.3486451506614685,100,0.0,0
1826,1826-01-01,BirthDate,d3,0.2206221967935562,0,0.222700148820877,0,-0.0020779520273208,0
International Organization for Standardization,ISO/IEC JTC 1,CurrentEmployer,d3,0.8031737804412842,0,0.8112767934799194,0,-0.0081030130386352,0
1901,Currency in 1901,CurrencyPrimary,d3,0.222700148820877,0,0.2333610653877258,0,-0.0106609165668487,0
Andrew Jackson,General,CurrentPosition,d3,0.4225046336650848,50,0.4373487532138824,50,-0.0148441195487976,0
The New York Times Company,Henry Jarvis Raymond,FoundedByPrimary,d3,0.5,0,0.5151380896568298,0,-0.0151380896568298,0
Global Education Network,Director of Operations,CurrentPosition,d3,0.2445674836635589,0,0.2608304917812347,0,-0.0162630081176757,0
Java,James Gosling,DevelopedByPrimary,d3,0.6513549089431763,0,0.6683973073959351,0,-0.0170423984527587,0
King Henry II,Count of Anjou,CurrentPosition,d3,0.3486451506614685,0,0.3726567924022674,0,-0.0240116417407989,0
Research University,1636,FoundingDate,d3,0.222700148820877,0,0.2538864314556122,0,-0.0311862826347351,0
2021,Time,CurrentEmployer,d3,0.430575430393219,0,0.4643915891647339,0,-0.0338161587715148,0
Las Vegas,1905,FoundingDate,d3,0.2814055979251861,100,0.3169822692871094,100,-0.0355766713619232,0
David L. Mills,1944-04-18,BirthDate,d3,0.0664419159293174,0,0.1046715453267097,0,-0.0382296293973922,0
Reston,Leidos,CurrentEmployer,d3,0.8267117738723755,0,0.8670357465744019,0,-0.0403239727020263,0
Apache Software Foundation,Forest Hill,HeadquartersCity,d3,0.8267117738723755,0,0.8670357465744019,0,-0.0403239727020263,0
President of the United States,"August 4, 1961",BirthDate,d3,0.7369490265846252,0,0.7772998809814453,0,-0.04035085439682,0
1835-11-30,Literature,MajorIndustryPrimary,d3,0.7185943722724915,0,0.7589988708496094,0,-0.0404044985771179,0
IndustrialSector,Industrial Engineer,CurrentPosition,d3,0.6357240676879883,0,0.6777917146682739,0,-0.0420676469802856,0
YouTube,San Bruno,HeadquartersCity,d3,0.6513549089431763,100,0.6970582008361816,100,-0.0457032918930053,0
Theatrical Companies,Artistic Director,CurrentPosition,d3,0.7306790947914124,0,0.7772998809814453,0,-0.0466207861900329,0
Columbia University,1754,FoundingDate,d3,0.5,100,0.5489178895950317,100,-0.0489178895950317,0
PDT Inc.,PDT Group,ParentOrganization,d3,0.4481017291545868,0,0.5,0,-0.0518982708454132,0
National Sheriffs' Association,Law Enforcement,MajorIndustryPrimary,d3,0.4479811191558838,100,0.5,100,-0.0520188808441162,0
Greenwich Observatory,Royal Museums Greenwich,CurrentEmployer,d3,0.1732881963253021,0,0.2258379906415939,0,-0.0525497943162918,0
Legislator,Assembly Member,CurrentPosition,d3,0.8670357465744019,0,0.9241418242454528,0,-0.057106077671051,0
Shakespeare's Works,1623,PublicationDate,d3,0.7185943722724915,100,0.7772998809814453,100,-0.0587055087089538,0
Alabama System of Higher Education,Chancellor,CurrentPosition,d3,0.3886499404907226,0,0.4481017291545868,0,-0.0594517886638641,0
Springfield,Springfield Electric,HeadquartersCity,d3,0.4373487532138824,0,0.5,0,-0.0626512467861175,0
Henry Condell,Globe Theatre,CurrentEmployer,d3,0.314050555229187,0,0.3768830895423889,0,-0.0628325343132019,0
Columbia University,King's College,FoundedByPrimary,d3,0.6513549089431763,100,0.7185943722724915,100,-0.0672394633293151,0
Natural Resources,Environmental Advocate,CurrentPosition,d3,0.1540750712156295,0,0.222700148820877,0,-0.0686250776052475,0
Pretoria,South Africa Standard Time,TimeZonePrimary,d3,0.5774953961372375,0,0.6513549089431763,0,-0.0738595128059387,0
IBM,1911-06-16,FoundingDate,d3,0.5774953961372375,0,0.6513549089431763,0,-0.0738595128059387,0
